ind_id,subject_id,image_name,image_name_2,outfits,outfits_comment,long,racial_group,index
1596,15806332,2521127-11-0601.jpg,,,,there are no comments; all is okay.,black,1520
1514,15806247,2521127-11-0516.jpg,,,,i think that this questionnaire is a great ting for we dont have the right to say some of the things that we would like to say. for it is a lot of white officers here that have  and still saying that a negro dont have any right in the army. and the most of the officers here will not let the soldier spend his opinion on anything and it doesn't matter how right the soldier are he is still wrong. and i do hope that i will be able to bulletins it giving a soldier a right to be right if he are right. far if that dont happen it might be a lots of bad thoughts  for sure  it is all that I will get keep from striking a officer for they like to drill a soldier and not tell him what to do. and i tried to be good but the officers seems as if they dont want me to be good for they try to gag me around so tell me what to do on a bulletin so we all can read it.,black,1521
1515,15806248,2521127-11-0517.jpg,,,,"some of the officer does know how to treat a soldier to make him filled proud at his self. they treat him so bad until he dont care for nuthen. when they order in him, they is furloughshim. better treatment will make better soldiers. i will fallow my leader to the loss if i love him but if he dont treat me like he suppose to i dont care for him",black,1522
1516,15806249,2521127-11-0518.jpg,,,,will my co. commander dont give every the same chance to prove what he can do. and i also thanks that if i would get a chance i would be commissioned and would be of more use to the army,black,1523
1517,15806250,2521127-11-0519.jpg,,,,"i am not exactly satisfied with the infantry 35 of us were sent here and assigned to the 93rd signal corp area and they only accepted about 17 the others were put into different infantries, i am 32 years young in my i.a. i gave the history of my life and it look like a cinch for a.m.  they assigned me to signal and i end up in the inf. promotion is  the problems are hard. my feet are bad but that dont make and difference and its no use to complain, you will go instead of making  they are killing men. dont care how sick you are they only give you a pill, regardless of your condition the only nice officers in this camp is the chaplain. the rest of the entire camp could stand some improvements.",black,1524
1518,15806251,2521127-11-0520.jpg,,,,"i have no comments about the questionnaire. i would be very much pleased if i thought what i doing would benefit my race as a whole. i want to be sure of what i am fighting for like most of my fellow soldiers we read papers of mobs still murdering our people, burning homes and destroying everything we possess. i hope this war will change these differences because there is bitterness in most of our hearts because of these actions by our white friends while the nation is at war to preserve democracy. i have another comment which is i have yet to receive furlough after serving a year and three months in the army.",black,1525
1519,15806252,2521127-11-0521.jpg,,,,this questionnaire is a very good  to the negro to say what he thinks of the war fact if he is not satisfied of his outfit and to make his  of the war facts. and the same for the whites.,black,1526
1520,15806253,2521127-11-0522.jpg,,,,i want to get this thing over. with. and as soon as it over with. the happier i will be. short but sweet -,black,1527
1521,15806254,2521127-11-0523.jpg,,,,i have no comments to make about he questionnaire or anything but i would like to go home before the war is over.,black,1528
1522,15806255,2521127-11-0524.jpg,,,,why should they put negro in such an icelated place as this they wouldn't put any white soldier here. why couldn't we all be put nearer a town or a city so the we all could be relieved of as much army worries. i am not a  but i am a man with a wife and i would very much like to be where their could some place that we could be nearer each other. here they dont care if you dont get anytime off as all and that not good in the making of a soldier as a fighting group. give to us as they give to the other soldiers.,black,1529
1523,15806256,2521127-11-0525.jpg,,,,i can serve better in the cavalry. we are taken out in the field and left out in the cold for 4 and 5 days half sick and nothing is done about it we will probably be in worse shape when it comes time to see action. we never have a day off. if the negro soldier is treated better he would feel he has a right to fight for this country his morale is very low. the white soldiers don't work as hard as the negro soldier. it is hard to soldier when you are force to be in something that you don't like. if i could i would enlist in the cavalry. i like that. i like horses. the negro today doesn't care whether he dies on that side or not because things are not like they should be here. we have a fight to win right here in the united states.  social equality  is what we want.,black,1530
1524,15806257,2521127-11-0526.jpg,,,,negro solders had not got a chance in the army white man don give a negro no chance no time in the army,black,1531
1525,15806258,2521127-11-0527.jpg,,,,"i wish this thing would hurry up and get over with because i want to hurry and get the hell out of here some days things go pretty good and the next few days it is rotten. and too here a soldier has to do a hell of a lot of things that isn't anywhere to be found in the rules and regulations of the army. we work seven days a week and dont have any time much of our own. i may be wrong but it looks to me that my superior officers just rough over us because we are a negro division, and personally i think the whole thing is a bunch of shit.",black,1532
1526,15806259,2521127-11-0528.jpg,,,,together because we have some hated noncoms and senior officers the non coms are scared of there white officers and they run to the white man if the p.u.t. do anything. if we had all colored officers our co. would  better some of our white officers are out of the south where they  negro.,black,1533
1527,15806260,2521127-11-0529.jpg,,,,"if we're fighting for democracy why in hell do they still lynch negro, if we do, fed fighting for a free world and then some body killing folks back home, i've been in the army for some time and read newspaper every day but never see what the negro is doing for his country and no news really i don't  we're doing anything and why do white men take advantage of a soldier. what can we do about it i don't mind doing anything for any body if its appreciated and i'm treated like i'm human, but some times i wonder should color make any difference when we're fighting for freedom or are we?",black,1534
1689,15806429,2521127-11-0698.jpg,,,,"because here in this camp in texas both white & colored try very hard to work together, if we fail we will try it together.",black,1535
1528,15806261,2521127-11-0530.jpg,,,,"it would be much better if all northern colored boys could be stationed up north. my self for instance; i was born in a northern city, i am not used to segregation and the slang the white people put on us. let all southern boys who like the south stay in the south they are used to it.  my opinion over the war is that i hope we win because after all this is the best country i know of to live in.",black,1536
1529,15806262,2521127-11-0531.jpg,,,,i think it is very good if their could be any result obtain from it but from being in the army and being in the south having been brought up in the north where i was practically free to do as i please. i am afraid my government is not big enough to try to help out their poor colored people and they are getting me afraid in the south with the rest of the colored soldiers. they would rather fight there over there?,black,1537
1530,15806263,2521127-11-0532.jpg,,,,i feel that it is a good thing to express one's feelings about the present conditions.,black,1538
1531,15806264,2521127-11-0533.jpg,2521127-11-0534.jpg,,,"i have been in the service going on eight months. personally i think that i would have been much further advanced than i am had i been placed in a camp in a northern jurisdiction. our camp is  entirely made up of southern non commissioned officers. i was sent here from my basic camp with four other fellows. my present camp had already been established. the only chance i had to get anywheres was to work my way up. these southerners seem too down a man from the north, why i do not know. it must be jealousy. one reason is the average northern negro has had quite a bit of schooling, which the southern negro has not. it is their inferiority, i think, that causes the main trouble. i have the complete confidence in myself that i could duplicate the job of any non-comm in my company. i have yet to (over ii became a p.f.c. i haven't been given the opportunity too hold such a rating, though i have soldiered and i know it. i don't want you too take this as a beef, because i am a fellow that can take the bad with the good. it just gauls me to be under these half-educated misinterpretation of soldiers. who am i too chastise the doings of one of such  beings. in closing i say one thing i am still going too soldier, for i don't intend too remain a private during the remainder of my stay in the army. just a private.",black,1539
1532,15806266,2521127-11-0535.jpg,,,,"they are a lot of questions that has been asked that i am undecided on. but know what i do about where i'm stationed at fully believe that the negro has no rights in this war. he is treated less than a man. has to be called out of his name, and don't have any right or reason for it to be done. this may be all right. but i believe i would do better in the north as a war worker which i started to before i came to this hell hole.",black,1540
1533,15806267,2521127-11-0536.jpg,,,,i like this questionnaire very much and i wish each man could put his name on it. i try to be a good soldier but i dont have very much change to show it. i hope it will not always be like this.,black,1541
1534,15806268,2521127-11-0537.jpg,,,,"i think the survey is alright although the question sort of stunned me. one of the reason i prefer white officers, they seem to handle men with their power. i haven't any thing against my own color.",black,1542
1535,15806269,2521127-11-0538.jpg,,,,i think this country would be a fine place to live if the negro were given a fair chance just to make a living and not mix together. but by giving him a chance to make as much as the white would bring them both together some white treat colored  fine in the south but others are just like slavery. i hope to see the day when colored outfits have colored officers but both fight for the same thing.,black,1543
1536,15806270,2521127-11-0539.jpg,,,,"i am very thankful to have a chance to express my opinion in this questionnaire the way i feel toward our country, and i do hope we as a  race will get more consideration in the near future, for we as a whole it is impossible for us to go on like this with out the shed of blood so maybe by this chance and the few others the have to express their opinion we may get some consideration. thanks for the opportunity of this questionnaire.",black,1544
1537,15806271,2521127-11-0540.jpg,,,, talk peace providing the leaders could be imprisoned & put to death  i've never read a acount of a negro actions in combats in a white papers  i have not come in contact with enoug mp's to pass criticism.  the soldiers contact with mps depends upon the way he present himself in public and that depends upon previous training. foe the way soldier acted in civilain life is generally has mode of serving in the army.  the accomodations service club is particular is not   on the same as same par as those of other camps that i have been in.,black,1545
1538,15806273,2521127-11-0542.jpg,,,,i think this is a very good question and i like it very mich and i hope i will sucessful.,black,1546
1539,15806274,2521127-11-0543.jpg,,,,it is a very good idea if they would only take action to some of the things in it.,black,1547
1540,15806275,2521127-11-0544.jpg,,,,"i think the non coms have to like a man before they will reccommend him for an rating instead of rating a man according to what he knows or how he soldiers ----------------- in our  the company company commander is a captain he is about 23 yr old and is very afraid of the major he have not rated a single new man out of 75 not higher then a p.f  & most the restf the 175 souldiers si that were with us are separated in to different company all of them have made cpl - f5 & sgt even most of them were unqualified in their basic training, i guess you see how the officals are running  h. 47. b. m. fort sill oklahoma",black,1548
1541,15806276,2521127-11-0545.jpg,,,,there is too much ji crow in the south. everybody should be treated the same. the negro should be given more chance to prove his skill in the army. the anti-lynch bill should be passed. stop some of these southern white people from jim crowing in the army.,black,1549
1542,15806277,2521127-11-0546.jpg,,,,i think the office could be more fair with the men. there could be some more recreation. they all way find something to do on the little time we have. could get some better food.,black,1550
1543,15806278,2521127-11-0547.jpg,,,,i think the recreation is very bad. they have army building where negro are told not to use the lavatory and drinking fountain. we been starving for over a year.,black,1551
1650,15806387,2521127-11-0656.jpg,,,,it seem that negro troops should get a fair chance to become commissioned officers as quick as white troops a lot of negro troops are refused a chance to enter the air corps. we dont get a chance to learn about machinery as white troops we should have a better chance to learn more about different units in the army we dont get the proper training for personal protection we would like to become gunners in combat planes,black,1552
1544,15806279,2521127-11-0548.jpg,,,,"well the only thing i can say that we are in the army it is true, but we don't have any choice at anything. i am trying to make something out of myself but they won't give me a chance. i think i can help my country more than what i am now. i am sure i will do better. the negro are eager but they don't have their mind on the war. they don't realize how important it is. but if they give us a chance or treat us better we will fight better.",black,1553
1545,15806280,2521127-11-0549.jpg,,,,try to get all of the white people to see the harm of prejudice and discrimination against all races of color then this word democracy won't be something concerning white people's only.,black,1554
1546,15806281,2521127-11-0550.jpg,,,,it was a very good idea to take this test. it should let you know how the men in the army are treated here and the reason i would like to be in another camp is it would be better. and i am glad you want to know how a man in the army to love good transportation. i think a soldier should stay out as long as he wanted to and the furlough should be given to the men that would want them.,black,1555
1547,15806282,2521127-11-0551.jpg,,,,being jim crow in civilians life is bad enough but after we are in the army just like the white man why should we be jim crowed then? it is not right as ,black,1556
1548,15806283,2521127-11-0552.jpg,,,,"if there be any use in this questionnaire, i hope that the colored men should be  more than he is today the colored man has much more to fight for, than the white man. after he get through fighting the jap and this war we will have to fight for our better rights here in the u.s.a.",black,1557
1549,15806284,2521127-11-0553.jpg,,,,"adherence to the ideals upon which this country was founded and by which it hopes to survive would make the greater part of this questionnaire utterly unnecessary  this questionnaire proves that those in authority realize as every other thinking american does, that there is a rotten spot in this democracy - and that it is more dangerous than all our external enemies  i hope that our forefathers, the founder of our country, out of whose hearts our glorious constitution sprang would be a shamed of the necessity for this questionnaire after centuries of of living in this the hope of the world america",black,1558
1550,15806285,2521127-11-0554.jpg,,,,i dont think i should be kept in the army on the account of my health,black,1559
1551,15806286,2521127-11-0555.jpg,,,,the officers would not make any difference as long as they are qualified.,black,1560
1552,15806287,2521127-11-0556.jpg,,,,"i cannot possibly be a good soldier because i have no faith in the army. here i am a fellow born and schooled in new york state away down south, otherwise, i had never left the state of new york before and then after two years in the army from which  i was drafted  i am only allowed  fifteen days furlough  from which other soldiers also stationed here with me whose homes are ranging from  one hundred  miles to a little over five hundred miles also get the same  amount of time  they even offer me  no traveling time   i cant  work at my trade just imagine a high school student working as a common labourer; theres no time for soldiering?",black,1561
1553,15806288,2521127-11-0557.jpg,,,,"this questionnaire is alright, providing they do  something about some of these comments i've stated. some are very acute and really should be remedied.",black,1562
1554,15806289,2521127-11-0558.jpg,,,,"i sincerely hope that we as americans will some day, through the grace of god, realize that america shall only be great when she becomes truly free and that our army is unconquerable when the war department remembers and insists upon - """"for the people"""", regardless of """"race, color or creed"""". not until then, gentlemen!",black,1563
1555,15806290,2521127-11-0559.jpg,,,,"i think this is a good time for the colored soldiers to express his feelings concerning the army. now in the signal company there isn't one colored commissioned officer and i sure there is some men capable of holding a commission after all this is a colored unit why not have a few colored soldiers in charge! i could serve my country better in a war job any way. my health has been terriable since i've been here. not only that, but my mother isn't well and i would like to be near her. therefore if i couldn't get a war job perhaps be transferred to a camp nearer home? but i'm way the hell out here in no man's land. no possibility of a furlough for at least 6 months. i'm truly disgusted!! i think this is a good time for the colored soldiers to express his feelings concerning the army. now in the signal company there isn't one colored commissioned officer and i sure there is some men capable of holding a commission. after all this is a colored unit why not have a few colored soldiers in charge! i could serve my country better in a war  any way. my health has been terrible since i've been here. not only that but my mother hasn't been well and i would like to be near her. therefore if i couldn't get a war job perhaps be transferred to a camp nearer home. but i'm way the hell out here in no man's land . no possibility of a  for at least 6 months . i'm truly disgusted !!!",black,1564
1556,15806291,2521127-11-0560.jpg,,,,i think that the army is the one institution which should do the most that it can to put democracy into practice. it should cease the policy of regarding any minority group as somewhat different than others.,black,1565
1557,15806292,2521127-11-0561.jpg,,,,"if the american whiteman does not change his attitude toward the american negro, our fight for democracy will be useless. are guilty for  of the principle of democracy as i do any one else. the white man speaks of freedom, but he fails to give freedom to his dark brother. in fact the negro is exploited every day by him. he fails to honor the american soldiers uniform when it is worn by a negro.",black,1566
1558,15806293,2521127-11-0562.jpg,,,,"is this questionnaire supposed to be for negro soldiers alone? if it is some of these should be read carefully and considered greatly, because there's going to be a great many changes after this war. the negro fought in the last war, but what good did it do him. he was still jim crowed. we're fighting in this war now, i'm not going to say what's gong to happen after this war, but the negro is tired of being pushed around. the only way to get what he wants is to demand it. i think we'll get what we should this time. it will not be our fault if we dont.",black,1567
1559,15806294,2521127-11-0563.jpg,,,,"i think that if the boys were in the same camp close to home, they would make better soldier if they could visit their loved ones twice a month while in camp. it would help keep their spirit up. some camps are so far from the soldier home that it takes all their money to get home on furlough and half of their furlough time is spent on the train.  a considerable amount of improvement should be made for the men who life is at stake especially when buying, traveling and recreation is being done.",black,1568
1560,15806295,2521127-11-0564.jpg,,,,"i feel that if i am not good enough to hold certain jobs because of my race, then i am not good enough to be a soldier. in some parts of the united states a negro has to ride in the back of streetcars and trains and yet these same negro are drafted and told that they should be proud to fight for their country. i think that if a negro is drafted he should be equal to a white man. i hope to live to see the day when the negro are considered equal and will be able to demand their rights.",black,1569
1561,15806296,2521127-11-0565.jpg,,,,time and education is the only thing to bring all negro soldier to understand also civilian workers and that is approaching  then white people will respect negro more they can work together and fight together. they should live together and play together.,black,1570
1562,15806297,2521127-11-0566.jpg,2521127-11-0567.jpg,,,"i do not believe that there should be any separation or distinction of color in regard to soldiers. all soldiers are fighting for the same thing. all are supposed to receive the same rewards. how can this super democracy be practiced after the war when distinctions are made even while fighting for it. how can it be expected that the minds of white people will become adjusted to a new order of things when the same principle of our present and past democracy is exercised now. relationship between the negro and white people will not change after this war, for there will exist the same feeling of superiority and prejudiceness. no increased desire, on the part of white people, to bring the negro closer to him can come about, when there is practiced separation and color distinction in the forces which are fighting for the elimination of these things and which  the policy of white people. it is only by the elimination of the thought of white soldiers and black soldiers and the feeling that all are soldiers - just soldiers fighting for the same things and dying on the same fields of battle; that all soldiers will be regarded as the same.  it is only by the practice of the higher state of democracy now and wherever it can be practiced, that the negro could think and feel that it may be practiced later -- at least to a greater degree than it ever has been.  it is somewhat tragic that we fight for a state of world democracy which we know does not exist and will not be practiced by any nation in regard to the negro people, even after they have given their blood and their lives for it.  great britain could not practice a world wide super democracy without pauperizing herself -- which, she will not do.  it is almost ridiculous to think that great britain (especially) will carry out any policy of equal rights and equal opportunity for the colored peoples of the world, for by so doing she would face poverty and strife herself eventually of almost all which she holds on other continents.",black,1571
1563,15806299,2521127-11-0568.jpg,,,,i dont think that it is any need of asking soldiers what camp or what branch of service they would rather be in. and then they will not transfer him where he would like to be.  if a soldier should ask to be transferred to a certain branch of service  because he did not't like the outfit that he was in and he would be made to stay in the same outfit. i dont think that he would do so good. if they send him where he want to go i think that he would do fine,black,1572
1564,15806300,2521127-11-0569.jpg,,,,i am doing fine in the army but i would like to be an officer in a combat unit with colored boys so that i can do more for my country and maybe the white man will think more of my people.,black,1573
1565,15806301,2521127-11-0570.jpg,,,,i think all white and negro should become reconciled with one another because god wants peace in this country. if we make peace here we can much quicker win this war. but a negro is afraid to do what he can because he is very much hated by the white. his life is not more than a animal. if a white person say a negro should be killed. and make any kind claim against him he is nothing but a change around his neck. especial in the south. that where all this kind of things happens. but a negro should do his best to win this war. in the name of the lord. if he doesn't do well he should be glad to help the white person. get his best god will be please with that. god bless this country,black,1574
1566,15806302,2521127-11-0571.jpg,,,,"the negro, who is a citizen of the united states, is entitled to the same treatment granted all other citizens. when the army and navy takes part in segregating the negro in the armed forces and barring us from certain of its units it is using those means to let the negro know that there is one opportunity for the white man, and another for the negro. in england, and pre war france, black soldiers have fought and died together, but in our own country, hate and prejudice is so rife, that the negro cannot even die for his country, excepting in segregated camps, and units! i would like to see my country fight for freedom and liberty in our own country first, before trying to fight for it in foreign lands, whose people's do not profess to be liberty loving & democratic.",black,1575
1567,15806303,2521127-11-0572.jpg,,,,the united states offers the negro possible more than any other country and tho' he does not fair so well in some sections of the country i think time + education of both the white + negro peoples in those + all sections of the country will go a long way to better the condition of the negro.,black,1576
1568,15806304,2521127-11-0573.jpg,,,,there is too much discrimination going on to say every one is doing their part. the officers have better clubs to attend for entertainment also the 1st b grade of noncom officer's. some officers talk to enlisted men like they have tails. i don't think they should send soldiers too far from their home for their training. not enough swimming pools for soldiers. they should have maneuvers in the north instead of the south as there is too many riots in the south.,black,1577
1569,15806305,2521127-11-0574.jpg,,,,race hatred is kept alive by constantly reminding one or the other that he is above the other or lower. now is the time to try out the good and bad ideas such as the mixing in px and service clubs. all's the soldiers need is a good common sense talk first.,black,1578
1570,15806306,2521127-11-0575.jpg,,,,"and i think the war dept in reference to question (77) should always keep the negro soldier in a negro division, because in post war years it will keep down a lot of headaches for our future congressmen, and they will always know what the negro did or did not do and it will be an advantage to the negro race and it will help him in his fight for equal rights and if he do more than his share on the battle field he can demand equal rights. and that is why i say only a few negro soldiers training for combat duties will ever use it on  or against the enemy.",black,1579
1571,15806307,2521127-11-0576.jpg,,,,the negro should prove beyond a shadow of a doubt that he can be trusted much better than these foreigners that come here. why give them the highly important jobs when the colored man can do it just as well and has no connections with any foreign country. they will not be bribed or induced into giving away secret matters. so i say give him the chance he is an american and a true one.,black,1580
1685,15806425,2521127-11-0694.jpg,,,,i think this is a good thing to see how each one feel,black,1581
1686,15806426,2521127-11-0695.jpg,,,,i think the government is using a good process to see what the soldier think about his country.,black,1582
1572,15806308,2521127-11-0577.jpg,,,,"in my point of view i cant see where the war has helped or hindered the negro. he has been on a steady progress since emancipation and will as long as he exists he gets what he can as fair as he can. whether or not he is a soldier or civilian he is always in there trying. colored soldiers are loyal to their officers regardless to race creed or color. there are many good colored soldiers as there are white but they don't get the breaks from the civilians, as a whole. white soldiers would congregate with colored soldiers if it were not for the prejudice in white civilians, i know from self experience.",black,1583
1573,15806309,2521127-11-0578.jpg,,,,i think the war dept. was very considerate to submit these questions to the soldiers of the army and i sencerely hope most of the questions will be of value in trying to make the u.s. army a pleasure to serve in. i think this information is very usefull in settling racial problems that has arisen in the army.,black,1584
1574,15806310,2521127-11-0579.jpg,,,,"46. where the white people are fighting to save their  as much as money, only the negro has something really to fight for and that is the right to be free, other words we're fighting for democracy, and i pray the lord will let us have it. 46. where the white people are fighting to save their skins as much as money, only the negro has somithing really to fight for and that is the right to be free, other words were fighting for democricy, and i pray the lord will let up have it.",black,1585
1575,15806311,2521127-11-0580.jpg,,,,we have a service club for white officers and one for the negro officers. there is no reason for separating them. i think it is very unfair to our people.,black,1586
1576,15806312,2521127-11-0581.jpg,,,,,black,1587
1577,15806313,2521127-11-0582.jpg,,,,i think if a man tried to be a good man he should be given a chance to show what he can do. i am just back of my furlar an i heard some remark made that did not't sound so good i would just lake to no why some people dislike some people for no reason that in one think i really would like to no i am willing to die for my country an i feel that they should have some good in their heart for me i think you very much,black,1588
1578,15806314,2521127-11-0583.jpg,,,,i believe an enlisted man should be placed in the army and navy according to his ability.,black,1589
1579,15806315,2521127-11-0584.jpg,,,,"this questionnaire are very preasvation only, this if the negro had a chance to get into some of the most interesting thing they are ister in it would make a better fighting teams, for my self, i would like to get in the air boys but it are a narry narry chance for me but i hope i can",black,1590
1580,15806316,2521127-11-0585.jpg,,,,it is a good questionnaire to give you a chance to express yourself about the army and yourself.,black,1591
1581,15806317,2521127-11-0586.jpg,,,,well i dont have any comments about this questionnaire.,black,1592
1582,15806318,2521127-11-0587.jpg,,,,i find the army alright in most cases but in some they have the wrong man for officers and non coms. the army should make sure that a officer can handle missions before he takes the jobs over,black,1593
1583,15806319,2521127-11-0588.jpg,,,,i thank these question were very good for each soldier. i thank we negro should be treated better after the war then we was treated before the war. we should be treated as fair as the whites & i will be very glad when the war end up.,black,1594
1584,15806320,2521127-11-0589.jpg,,,,i think if i had a chance to go to school for map maker and instrumentation i would be a great help to this army.,black,1595
1585,15806321,2521127-11-0590.jpg,,,,the reason say negro are doing less than their share is because a lot of civilians can't get defense jobs.,black,1596
1586,15806322,2521127-11-0591.jpg,,,,"some of your questions are vague as to  whites all over the world, blacks all over the world. are those blacks & whites just in these united states of america. i made my answers cover the world as this war happened to be global. thanks.",black,1597
1587,15806323,2521127-11-0592.jpg,,,,no 29. then all will be a war if not between the jap and american it will be between the white man and the black man no 35 the war has make it better for some family then on the other hand it has been not so good no 41 will help but there will be no jobs,black,1598
1588,15806324,2521127-11-0593.jpg,,,,i am fighting for all that can't come why don't make the best out of this stay at home. we are fighting for the same thing why not live the same,black,1599
1589,15806325,2521127-11-0594.jpg,,,,"this camp fort  has as much jim crowism as any post of the southern united states has, his privilege here for transportation is poor, as having for  soldiers, and alos sanitation is poor. the colored officers don't get the chance they should in .",black,1600
1590,15806326,2521127-11-0595.jpg,,,,"if this questionnaire is to be used for constructive purposes, as i'm inclined not to believe, then my opinion would be that it is rightfully designed.",black,1601
1591,15806327,2521127-11-0596.jpg,,,,"the morale among negro in the army is very low. the army is making it worse the soldier is handicapped. no one to tell his troubles to, that is to get any results. all letters has to be sent through channels. also verbal talk. why in hell are there so many army corps in the south the worst part of the country to be in. it is nothing but a hitler south. i was born in the south. a greater part of negro soldiers are sent to the southern corps. even the southern officers tell us negro to stay in your place. now will you tell me what the hell i am fighting for. it wouldn't be any worse if hitler was over here.",black,1602
1592,15806328,2521127-11-0597.jpg,,,,i hope the questionnaire has some bearing on the betterment of the negro race especially in the south. sometime places in the south is a regular living hell for negro peoples. in southern camps a negro soldier has as much rights as a mouse. they are treated so badly until sometime they even start riots among the whites. transportation are bad for colored soldiers in the south. i was born in the south and i tell you it hell to live among some of the white race. i believe there will be a time when the negro will get very tired being push around.,black,1603
1593,15806329,2521127-11-0598.jpg,,,,the other day they began segregation in a theater and it was a trashy southern white soldier directing. he said the commissioned is as trashy as he is. no southern white soldier and commissioned white officer should command over colored troops.,black,1604
1594,15806330,2521127-11-0599.jpg,,,,i don't like the army worth a damn but i gess i will have to take what come.,black,1605
1595,15806331,2521127-11-0600.jpg,,,,"well i think that the gun training is  good because it gives the soldier a chance to see what he would like about the army and know that what he said  17 care fact in him, for talking his mind",black,1606
1597,15806333,2521127-11-0602.jpg,,,,"well these dank white pecks down here in the south want to be hell but the first one meet me i am sorry for him this are the jim crows part of the wourld. other ward the thank they are better than we are but they are just danks lies. because i am just as much as the next man and i thank just as much of my self as they do there so i hope thing will change if they dont it is going to be hell, o, hell a moving the white pecks and the colored negro in the south and i'm sorry for these back peace which out you will hear some thing",black,1607
1598,15806334,2521127-11-0603.jpg,,,,questions are o.k.,black,1608
1599,15806335,2521127-11-0604.jpg,,,,i don't like the way the bus driver do. if they are suppose to be in town at a certain time they wait until the catch the time up and make me late.,black,1609
1600,15806336,2521127-11-0605.jpg,,,,satisfied,black,1610
1601,15806337,2521127-11-0606.jpg,,,,(1) i feel like we should fight since we are in it. (2) i feel to complete this war we are going to have to stick with it until we are finished.,black,1611
1602,15806338,2521127-11-0607.jpg,,,,perfectly satisfied,black,1612
1603,15806339,2521127-11-0608.jpg,,,,"i think it is a fine thing,  will it be , and hope it will? (hell no) think you  why can't a man go home for a few days, to see his family before he goes oversea. it would make him feel much better than to go over an not see them at all, that's for a man that's been in the army for 9 months or over. it would make him feel good, but you all dont . i think it is a fine thing, but will it be carried out, and i hope it will? (hell no) think you  why can't a man go home for a few days, to see his family before he goes overseas. it would make him feel much better then to go over and not see them at all, that's for a man that's been in the army for 9 months or over. it would make him feel good, but you all dont care.",black,1613
1604,15806340,2521127-11-0609.jpg,,,,"i am an enlisted man, volunteer and when i enlisted i put my signature on paper for three years good time in the army, but now that the war is going on i will be forced to stay, whether i like it or not. i don't think that is fair, when i complete my three years. i think the government should comply by the rules of our contract, and if i want to re-enlist that would be up to me. i believe it would be much better if, the war dept would give every volunteer their choice to re-enlist or go out and be drafted. i think we should keep negro mostly in the u.s.a. this is a war of the globe, but the negro can't do much, they are not well enough trained, because this is mostly a technical war.",black,1614
1605,15806341,2521127-11-0610.jpg,,,,in answer to the 69 question town police in the south are unusually unfair and try to bully the negro soldier. in florida last year i saw a colored soldier shot down by town police without any reason at all it was three of them and one soldier and they could have arrested him without killing him and it wasn't anything done about it. the place was tallahassee florida,black,1615
1606,15806342,2521127-11-0611.jpg,,,,i don't like the company i am in and they don't know how run a company it is all mess up they don't know how to talk to a soldier.,black,1616
1607,15806343,2521127-11-0612.jpg,,,,i sure hope this war will soon come to an end.,black,1617
1608,15806344,2521127-11-0613.jpg,,,,at this part where i am station for some cause i am disliked by most all of the 3 grade of sergant. i would like very much to be transferred to some other post for i am sure as long as i am here i have no likeness what so ever to become more than a p.f.c which i had before i was sent to this camp. but i do like my company and always try to do what i am told and i am still disliked.,black,1618
1609,15806345,2521127-11-0614.jpg,,,,"at a whole i think these question are very nice and i am sure from these question that is if they are checked on right there will be quiet a bit of change in the service in the future to come for the colored soldiers.  again i think these question will outfit the needs of colored soldiers in and out of the united states of america, and we all should think of these question each day and be sure to check to see if there will be any changes here after in the service for the colored soldiers.  i do think they are all fair question.",black,1619
1610,15806346,2521127-11-0615.jpg,,,,i am willing to fight for my country but i am not been had justice in this company the army is not bad it is the under noncome dont give privits justice but i have a  i would rather be with them if i could but if not i would like to bee treated as a good soldier which i have been one science i was drafted in the army.,black,1620
1611,15806347,2521127-11-0616.jpg,,,,in most cases we only have trouble from the southern white soldiers,black,1621
1612,15806348,2521127-11-0617.jpg,,,,"i think this is a very good idea to have these questionnaire  to the colored soldier to give them a chance to explain there self as they  to for it seem as if we were not in this man army the way we have been treated. in each and every post i have been it have been a little trouble between the white and color soldier for what reason i can't tell, we are all here in this war and in order to win this war we must pull together and if we all are fighting for the same freedom why cant we be as one, in or out the whole thing unless we have the right freedom you cant ever expect their will ever be a freedom. i think this is a very good idea to have this questionnaire sent around to the color soldier to give them a chance to explain there self as they  for it seem as if we were not in this man army the way we have been treated in each and every part i have been it have been a little trouble between the white and color soldier for what reason i can't see, we are all here in this war and in order to win this war we must pull together and if we all are fighting for the same freedom why can't we be as one, in or out the whole thing unless we have the  freedom you can't ever expect their will ever be a freedom.",black,1622
1613,15806349,2521127-11-0618.jpg,,,,"we have one white 2nd lieutenant. in our company who try to get tough because he has the army behind him. and if we bother him we will be in the guard house. our company commander is a very nice white fellow who i think is very hard to beat, i believe the army is ok, it is so much shit about this and that which is made about. by our 2nd liut. which is white.",black,1623
1614,15806350,2521127-11-0619.jpg,,,,am of the question in this   cop in the camp when i was in florida tallahassee a cop killed 3 of our   and they after all the  that were with us all. if i had my way about it i would kill every cop in tallahassee florida and hang them up to a tree by the balls,black,1624
1615,15806351,2521127-11-0620.jpg,,,,"the american people as a hold should live together work together in every respect. i think the past many years of the negro race as slaves, was very difficult. now he have more privileges to show his talent. but the negro in the south don't have much privileges as the negro in the north, because the white man in the south think about the color of the skin rather then the talent. i think negro should be given a equal chance, at least as much as the northern negro get. now is the time for all races to pull together in a period of war. when even the  races do so, the negro could say; more plane, this is worthy fighting for.",black,1625
