"","source","target","weight"
"15448","fighting","man",4
"15449","fighting","Negro",1
"15450","fighting","one",1
"15451","fighting","opportunity",1
"15452","fighting","order",1
"15453","fighting","organization",1
"15454","fighting","part",1
"15455","fighting","peoeople",1
"15456","fighting","people",1
"15457","fighting","purpose",1
"15458","fighting","quit",1
"15459","fighting","retard",1
"15460","fighting","sacrifice",1
"15461","fighting","see",1
"15462","fighting","soldier",1
"15463","fighting","Soldiers",1
"15464","fighting","spirit",4
"15465","fighting","spirting",1
"15466","fighting","stand",1
"15467","fighting","stop",1
"15468","fighting","supplies",1
"15469","fighting","tanker",1
"15470","fighting","team",1
"15471","fighting","turn",1
"15472","fighting","unclear",1
"15473","fighting","underline",1
"15474","fighting","uneducate",1
"15475","fighting","unit",3
"15476","fighting","want",1
"15477","fighting","war",2
"15478","fighting","win",2
"15479","fighting","work",2
"15480","fighting","worker",1
"15481","fighting","world",1
"15482","fighting","zone",1
"15483","figure","awol",1
"15484","figure","big",1
"15485","figure","case",1
"15486","figure","despise",1
"15487","figure","help",1
"15488","figure","idea",1
"15489","figure","man",1
"15490","figure","molest",1
"15491","figure","need",1
"15492","figure","station",1
"15493","figure","treat",1
"15494","figure","unclear",1
"15495","filaw","day",1
"15496","file","charge",1
"15497","file","release",1
"15498","file","soldier",1
"15499","fill","best",3
"15500","fill","Blank",1
"15501","fill","fight",1
"15502","fill","fit",1
"15503","fill","get",1
"15504","fill","give",1
"15505","fill","higher",1
"15506","fill","hope",1
"15507","fill","job",1
"15508","fill","let",1
"15509","fill","light",1
"15510","fill","list",1
"15511","fill","make",1
"15512","fill","man",1
"15513","fill","need",1
"15514","fill","pack",2
"15515","fill","place",1
"15516","fill","pocket",1
"15517","fill","position",1
"15518","fill","proud",1
"15519","fill","put",1
"15520","fill","question",1
"15521","fill","questionaire",2
"15522","fill","questionnaire",7
"15523","fill","refuse",1
"15524","fill","self",1
"15525","fill","soldier",1
"15526","fill","think",1
"15527","fill","time",1
"15528","fill","trete",1
"15529","fill","unclear",1
"15530","fill","white",1
"15531","film","show",1
"15532","filth","back",1
"15533","filthy","brat",1
"15534","filthy","discrimination",1
"15535","filthy","kitchens",1
"15536","filthy","prejudice",1
"15537","filthy","wosh",1
"15538","fimerrel","unclear",1
"15539","finacally","part",1
"15540","final","blow",1
"15541","final","crush",1
"15542","final","democracy",1
"15543","final","hand",1
"15544","final","like",1
"15545","final","reach",1
"15546","final","report",1
"15547","final","soldier",1
"15548","final","statement",1
"15549","final","true",1
"15550","final","victory",1
"15551","finality","believe",1
"15552","finality","man",1
"15553","finance","non",1
"15554","finance","office",1
"15555","finance","vital",1
"15556","Finance","office",1
"15557","Finance","run",1
"15558","Finance","section",1
"15559","finances","pay",1
"15560","financial","aid",1
"15561","find","accord",1
"15562","find","alive",1
"15563","find","alright",1
"15564","find","answer",1
"15565","find","aperson",1
"15566","find","army",2
"15567","find","ass",1
"15568","find","attitude",1
"15569","find","average",1
"15570","find","bad",1
"15571","find","can",1
"15572","find","cauntry",1
"15573","find","clash",1
"15574","find","color",2
"15575","find","colored",1
"15576","find","commander",1
"15577","find","comment",2
"15578","find","company",1
"15579","find","convenient",1
"15580","find","country",1
"15581","find","deletion",2
"15582","find","difference",1
"15583","find","different",5
"15584","find","difficult",2
"15585","find","dirty",1
"15586","find","eat",1
"15587","find","emillion",1
"15588","find","enjoy",1
"15589","find","entire",1
"15590","find","fact",1
"15591","find","falt",1
"15592","find","fault",2
"15593","find","feel",1
"15594","find","form",1
"15595","find","get",1
"15596","find","give",1
"15597","find","good",1
"15598","find","hard",2
"15599","find","harder",1
"15600","find","help",2
"15601","find","hollow",1
"15602","find","home",1
"15603","find","information",1
"15604","find","instance",1
"15605","find","lack",2
"15606","find","liability",1
"15607","find","likes",2
"15608","find","live",1
"15609","find","lot",3
"15610","find","majority",1
"15611","find","man",1
"15612","find","many",2
"15613","find","means",1
"15614","find","minor",1
"15615","find","miss",1
"15616","find","motive",1
"15617","find","much",1
"15618","find","nearest",1
"15619","find","negro",3
"15620","find","Negroes",1
"15621","find","northern",1
"15622","find","offence",1
"15623","find","officer",2
"15624","find","one",1
"15625","find","opinion",4
"15626","find","paragraph",1
"15627","find","people",1
"15628","find","person",1
"15629","find","place",2
"15630","find","point",1
"15631","find","policy",1
"15632","find","practice",1
"15633","find","problem",2
"15634","find","questionaire",1
"15635","find","questionnaire",1
"15636","find","race",2
"15637","find","races",2
"15638","find","rule",1
"15639","find","satisfaction",1
"15640","find","satisfy",1
"15641","find","say",1
"15642","find","service",1
"15643","find","settle",1
"15644","find","short",1
"15645","find","slack",1
"15646","find","soldier",6
"15647","find","solve",1
"15648","find","south",1
"15649","find","southern",2
"15650","find","spell",1
"15651","find","thing",6
"15652","find","time",1
"15653","find","train",1
"15654","find","true",2
"15655","find","try",1
"15656","find","unclear",3
"15657","find","victory",1
"15658","find","visit",1
"15659","find","walk",1
"15660","find","way",3
"15661","find","white",2
"15662","find","work",1
"15663","find","wrong",1
"15664","fine","able",1
"15665","fine","airplace",1
"15666","fine","become",1
"15667","fine","best",1
"15668","fine","body",2
"15669","fine","boy",1
"15670","fine","building",1
"15671","fine","bunch",1
"15672","fine","Cap't",1
"15673","fine","certain",1
"15674","fine","chance",1
"15675","fine","citizen",1
"15676","fine","citzen",1
"15677","fine","come",1
"15678","fine","company",2
"15679","fine","cripples",1
"15680","fine","day",1
"15681","fine","disgree",1
"15682","fine","enjoy",2
"15683","fine","find",1
"15684","fine","get",2
"15685","fine","give",3
"15686","fine","good",1
"15687","fine","group",1
"15688","fine","hall",1
"15689","fine","help",1
"15690","fine","hope",3
"15691","fine","hotel",1
"15692","fine","idea",3
"15693","fine","idear",1
"15694","fine","interesting",1
"15695","fine","know",1
"15696","fine","like",1
"15697","fine","little",1
"15698","fine","live",1
"15699","fine","make",1
"15700","fine","man",6
"15701","fine","mean",1
"15702","fine","mechanic",1
"15703","fine","men",1
"15704","fine","morale",1
"15705","fine","negro",2
"15706","fine","night",1
"15707","fine","non-com",1
"15708","fine","officer",1
"15709","fine","one",1
"15710","fine","organization",2
"15711","fine","people",2
"15712","fine","place",6
"15713","fine","pray",1
"15714","fine","provide",1
"15715","fine","put",1
"15716","fine","question",1
"15717","fine","questionaire",1
"15718","fine","questionnaire",1
"15719","fine","recommendation",1
"15720","fine","recreation",1
"15721","fine","say",1
"15722","fine","self",1
"15723","fine","soldier",1
"15724","fine","south",1
"15725","fine","start",1
"15726","fine","test",1
"15727","fine","thankful",1
"15728","fine","thing",7
"15729","fine","think",1
"15730","fine","treat",1
"15731","fine","unclear",5
"15732","fine","unit",1
"15733","fine","want",1
"15734","fine","war",2
"15735","fine","way",1
"15736","fine","weather",1
"15737","fine","white",2
"15738","fine","win",1
"15739","fine","work",1
"15740","fine","young",1
"15741","finer","fight",1
"15742","finer","man",1
"15743","finery","place",1
"15744","finest","idea",1
"15745","finest","man",1
"15746","finest","thing",1
"15747","fing","unclear",1
"15748","finger","bone",1
"15749","finger","die",1
"15750","finger","eye",1
"15751","finger","missing",1
"15752","finial","victory",1
"15753","finish","chemical",1
"15754","finish","course",2
"15755","finish","document",1
"15756","finish","enter",1
"15757","finish","get",1
"15758","finish","high",1
"15759","finish","hope",2
"15760","finish","loading",1
"15761","finish","meal",1
"15762","finish","mechanic",1
"15763","finish","month",1
"15764","finish","school",2
"15765","finish","training",2
"15766","finish","war",2
"15767","finish","way",1
"15768","finishing","high",1
"15769","finishing","school",1
"15770","fire","arm",1
"15771","fire","cold",1
"15772","fire","friend",1
"15773","fire","lynch",1
"15774","fire","man",1
"15775","fire","rifle",1
"15776","fire","speak",1
"15777","fireman","return",1
"15778","firllo","furlough",1
"15779","firlough","unclear",1
"15780","firm","hire",1
"15781","firm","hope",1
"15782","firm","refuse",1
"15783","first","allow",1
"15784","first","ammendment",1
"15785","first","army",2
"15786","first","basic",1
"15787","first","basis",1
"15788","first","beginning",1
"15789","first","big",1
"15790","first","bus",2
"15791","first","buss",1
"15792","first","call",1
"15793","first","camp",3
"15794","first","case",1
"15795","first","child",1
"15796","first","class",1
"15797","first","contain",1
"15798","first","Cpl",1
"15799","first","create",1
"15800","first","determine",1
"15801","first","dont",1
"15802","first","drag",1
"15803","first","driver",1
"15804","first","eat",1
"15805","first","experience",1
"15806","first","expressing",1
"15807","first","feeling",1
"15808","first","fire",2
"15809","first","grade",1
"15810","first","infantry",1
"15811","first","know",1
"15812","first","last",2
"15813","first","learn",1
"15814","first","leave",1
"15815","first","liability",1
"15816","first","lieutenant",1
"15817","first","Lieutenant",1
"15818","first","lieutenants",1
"15819","first","like",1
"15820","first","line",1
"15821","first","make",1
"15822","first","man",2
"15823","first","meet",1
"15824","first","name",1
"15825","first","negro",2
"15826","first","opportunity",1
"15827","first","outfit",1
"15828","first","people",1
"15829","first","plac",1
"15830","first","place",18
"15831","first","poor",1
"15832","first","post",1
"15833","first","preference",2
"15834","first","questionnaire",1
"15835","first","race",1
"15836","first","room",1
"15837","first","run",1
"15838","first","sargent",2
"15839","first","seem",1
"15840","first","Sergant",1
"15841","first","sergeant",5
"15842","first","sergent",3
"15843","first","Sgt",3
"15844","first","soforth",1
"15845","first","soldier",2
"15846","first","south",2
"15847","first","Srg.",1
"15848","first","station",1
"15849","first","step",1
"15850","first","suppose",2
"15851","first","tell",2
"15852","first","thing",8
"15853","first","thought",2
"15854","first","time",14
"15855","first","trait",1
"15856","first","treat",1
"15857","first","unclear",5
"15858","first","volunteer",1
"15859","first","want",1
"15860","first","war",2
"15861","first","white",2
"15862","first","wife",1
"15863","first","win",1
"15864","first","world",1
"15865","fit","able",1
"15866","fit","annt",1
"15867","fit","arm",1
"15868","fit","army",3
"15869","fit","better",1
"15870","fit","building",1
"15871","fit","colored",2
"15872","fit","combat",3
"15873","fit","come",1
"15874","fit","command",1
"15875","fit","damn",1
"15876","fit","deal",1
"15877","fit","dog",3
"15878","fit","dogs",1
"15879","fit","duty",2
"15880","fit","feel",1
"15881","fit","fight",2
"15882","fit","force",1
"15883","fit","free",1
"15884","fit","get",1
"15885","fit","good",1
"15886","fit","great",1
"15887","fit","health",1
"15888","fit","home",1
"15889","fit","include",1
"15890","fit","job",2
"15891","fit","keep",1
"15892","fit","kind",1
"15893","fit","leave",1
"15894","fit","let",1
"15895","fit","life",1
"15896","fit","like",2
"15897","fit","military",2
"15898","fit","mix",1
"15899","fit","need",1
"15900","fit","nother",1
"15901","fit","officier",1
"15902","fit","pack",1
"15903","fit","paragraph",1
"15904","fit","perpose",1
"15905","fit","position",1
"15906","fit","prevails",1
"15907","fit","purpes",1
"15908","fit","racial",1
"15909","fit","segregation",1
"15910","fit","service",3
"15911","fit","share",1
"15912","fit","ship",1
"15913","fit","situation",1
"15914","fit","sleep",1
"15915","fit","soldier",2
"15916","fit","suffers",1
"15917","fit","think",1
"15918","fit","unclear",2
"15919","fit","unfit",1
"15920","fit","war",2
"15921","fit","wooden",1
"15922","fit","work",1
"15923","fite","Country",1
"15924","fite","thing",1
"15925","fite","win",1
"15926","fitness","kind",1
"15927","fitness","paragraph",1
"15928","fitted","finger",1
"15929","fitted","think",1
"15930","fitted","work",1
"15931","fitting","cause",1
"15932","fitting","raincoat",1
"15933","five","negro",1
"15934","fix","afterwards",1
"15935","fix","food",1
"15936","fix","get",1
"15937","fix","give",1
"15938","fix","think",1
"15939","fix","tooth",1
"15940","fix","want",1
"15941","Fixations","ability",1
"15942","Fixations","liberalism",1
"15943","fixing","mother",1
"15944","flag","belong",1
"15945","flag","call",1
"15946","flag","country",1
"15947","flag","happy",1
"15948","flag","live",1
"15949","flag","unquestionable",1
"15950","flash","face",1
"15951","fledge","soldier",1
"15952","flesh","blood",3
"15953","flesh","condemn",1
"15954","flesh","feeling",1
"15955","flesh","man",1
"15956","fling","army",1
"15957","flink","receive",1
"15958","flock","fether",1
"15959","floore","grown",1
"15960","flough","furlough",1
"15961","flour","see",1
"15962","fly","ain",1
"15963","fly","air",1
"15964","fly","allow",1
"15965","fly","believe",1
"15966","fly","bomer",1
"15967","fly","color",1
"15968","fly","get",1
"15969","fly","give",1
"15970","fly","maintain",1
"15971","fly","officer",2
"15972","fly","people",1
"15973","fly","plane",2
"15974","fly","possible",1
"15975","fly","school",1
"15976","fly","ship",1
"15977","fly","thing",1
"15978","fly","think",1
"15979","fly","unclear",1
"15980","flyer","man",1
"15981","flyer","white",1
"15982","flyers","center",1
"15983","flyers","training",1
"15984","flyers","year",1
"15985","fodder","opportunity",1
"15986","foe","act",1
"15987","foe","soldier",1
"15988","foe","time",1
"15989","foe","way",1
"15990","Foget","question",1
"15991","folk","appease",1
"15992","folk","army",1
"15993","folk","ass",1
"15994","folk","color",1
"15995","folk","consentrate",1
"15996","folk","cont",1
"15997","folk","duty",1
"15998","folk","face",1
"15999","folk","folk",1
"16000","folk","furlough",1
"16001","folk","get",2
"16002","folk","group",1
"16003","folk","holl",1
"16004","folk","home",1
"16005","folk","keep",1
"16006","folk","kill",1
"16007","folk","kiss",1
"16008","folk","let",1
"16009","folk","national",1
"16010","folk","negro",1
"16011","folk","say",1
"16012","folk","secret",1
"16013","folk","think",1
"16014","folk","treat",1
"16015","folk","try",1
"16016","folk","wife",1
"16017","folk","yonder",1
"16018","follishness","discrimination",1
"16019","follishness","let",1
"16020","follow","answer",1
"16021","follow","ask",1
"16022","follow","career",1
"16023","follow","disgrace",1
"16024","follow","execute",1
"16025","follow","golden",1
"16026","follow","good",1
"16027","follow","instruction",1
"16028","follow","keep",1
"16029","follow","lead",1
"16030","follow","man",1
"16031","follow","month",1
"16032","follow","musical",1
"16033","follow","N.C.O",1
"16034","follow","officer",1
"16035","follow","peace",1
"16036","follow","problem",1
"16037","follow","questionnair",1
"16038","follow","questionnaire",1
"16039","follow","rule",1
"16040","follow","shoold",1
"16041","follow","soldier",1
"16042","follow","term",1
"16043","follow","unclear",1
"16044","follow","world",1
"16045","fond","job",1
"16046","food","afters",1
"16047","food","army",2
"16048","food","bad",8
"16049","food","barrit",1
"16050","food","better",4
"16051","food","blood",1
"16052","food","breakfast",1
"16053","food","cake",1
"16054","food","clothes",1
"16055","food","clothing",4
"16056","food","company",2
"16057","food","condition",1
"16058","food","cook",1
"16059","food","coopention",1
"16060","food","discrimination",1
"16061","food","divide",1
"16062","food","don",1
"16063","food","eat",2
"16064","food","eating",1
"16065","food","ect",1
"16066","food","else",1
"16067","food","enough",1
"16068","food","fair",1
"16069","food","family",1
"16070","food","feed",1
"16071","food","food",1
"16072","food","garbage",1
"16073","food","get",3
"16074","food","give",2
"16075","food","good",6
"16076","food","half",1
"16077","food","improve",1
"16078","food","inadequate",3
"16079","food","ingrestance",1
"16080","food","insufficient",1
"16081","food","keep",1
"16082","food","kind",1
"16083","food","let",1
"16084","food","light",1
"16085","food","limit",1
"16086","food","make",1
"16087","food","man",2
"16088","food","mess",1
"16089","food","mighty",1
"16090","food","much",1
"16091","food","nature",1
"16092","food","negroe",1
"16093","food","nice",1
"16094","food","outfit",2
"16095","food","particular",1
"16096","food","pay",1
"16097","food","place",1
"16098","food","pleanty",1
"16099","food","plentiful",1
"16100","food","poor",4
"16101","food","poorly",1
"16102","food","prepare",1
"16103","food","problem",1
"16104","food","proper",1
"16105","food","races",1
"16106","food","recreation",1
"16107","food","regards",1
"16108","food","right",1
"16109","food","rotten",1
"16110","food","short",1
"16111","food","shorth",1
"16112","food","shoulder",1
"16113","food","shy",1
"16114","food","situation",2
"16115","food","sleep",1
"16116","food","small",1
"16117","food","soldier",5
"16118","food","substance",1
"16119","food","supply",5
"16120","food","sustain",1
"16121","food","take",1
"16122","food","think",2
"16123","food","time",1
"16124","food","treatment",1
"16125","food","unclear",4
"16126","food","water",1
"16127","food","way",1
"16128","food","white",1
"16129","food","wish",1
"16130","food","worth",1
"16131","fool","carry",1
"16132","fool","color",1
"16133","fool","crates",1
"16134","fool","get",1
"16135","fool","good",1
"16136","fool","know",1
"16137","fool","lot",1
"16138","fool","man",2
"16139","fool","many",1
"16140","fool","seem",1
"16141","fool","show",1
"16142","fool","sleep",1
"16143","fool","soldier",1
"16144","fool","tell",1
"16145","fool","thang",1
"16146","fool","thing",1
"16147","fool","time",1
"16148","fool","wake",1
"16149","fool","want",1
"16150","fool","white",1
"16151","foolish","attempt",1
"16152","foolish","correct",1
"16153","foolish","imaginable",1
"16154","foolish","keep",1
"16155","foolish","negroe",1
"16156","foolish","order",1
"16157","foolish","plan",1
"16158","foolish","put",1
"16159","foolish","willing",1
"16160","foolishness","add",1
"16161","fools","get",1
"16162","fools","suppose",1
"16163","fools","try",1
"16164","foot","bad",4
"16165","foot","ball",2
"16166","foot","baseball",1
"16167","foot","bother",1
"16168","foot","country",1
"16169","foot","doctor",1
"16170","foot","draft",1
"16171","foot","feel",1
"16172","foot","get",1
"16173","foot","give",1
"16174","foot","help",1
"16175","foot","leg",1
"16176","foot","long",1
"16177","foot","remedy",1
"16178","foot","team",1
"16179","foot","unclear",1
"16180","foot","walk",1
"16181","foot","wood",1
"16182","footing","whites",1
"16183","forbut","life",1
"16184","force","[/unclear",1
"16185","force","abide",2
"16186","force","american",1
"16187","force","arent",1
"16188","force","armed",1
"16189","force","army",1
"16190","force","bar",1
"16191","force","base",1
"16192","force","believe",1
"16193","force","bend",1
"16194","force","better",2
"16195","force","bow",1
"16196","force","chance",1
"16197","force","class",1
"16198","force","close",1
"16199","force","color",1
"16200","force","come",4
"16201","force","concerned",1
"16202","force","country",3
"16203","force","destruction",1
"16204","force","diplomacy",1
"16205","force","discrimination",2
"16206","force","door",1
"16207","force","effect",1
"16208","force","eliminate",1
"16209","force","enlisted",1
"16210","force","excellent",1
"16211","force","feel",2
"16212","force","fight",5
"16213","force","force",1
"16214","force","friend",1
"16215","force","get",2
"16216","force","give",7
"16217","force","guard",1
"16218","force","happen",1
"16219","force","know",1
"16220","force","laundry",1
"16221","force","leave",1
"16222","force","less",1
"16223","force","letter",1
"16224","force","life",1
"16225","force","like",1
"16226","force","live",2
"16227","force","look",2
"16228","force","low",1
"16229","force","make",2
"16230","force","man",3
"16231","force","many",1
"16232","force","mistreat",1
"16233","force","move",1
"16234","force","navy",1
"16235","force","negro",3
"16236","force","Negro",2
"16237","force","Negroes",1
"16238","force","officr",1
"16239","force","opinion",1
"16240","force","pargraph",1
"16241","force","part",1
"16242","force","pass",1
"16243","force","people",2
"16244","force","person",1
"16245","force","place",1
"16246","force","power",1
"16247","force","protect",1
"16248","force","put",1
"16249","force","race",1
"16250","force","recognize",1
"16251","force","retard",1
"16252","force","rights",1
"16253","force","runaround",1
"16254","force","seem",1
"16255","force","segregation",2
"16256","force","send",1
"16257","force","serve",1
"16258","force","service",1
"16259","force","sit",1
"16260","force","soldier",1
"16261","force","South",1
"16262","force","stay",3
"16263","force","support",1
"16264","force","surrender",1
"16265","force","take",3
"16266","force","think",5
"16267","force","today",1
"16268","force","treat",1
"16269","force","try",1
"16270","force","unclear",2
"16271","force","walk",1
"16272","force","way",1
"16273","force","white",2
"16274","force","wife",1
"16275","force","willing",1
"16276","force","woman",1
"16277","force","wrecke",1
"16278","force","write",1
"16279","Force","branch",1
"16280","Force","nice",1
"16281","fore","enough",1
"16282","fore","man",1
"16283","forebear","ancestor",1
"16284","forebear","bring",1
"16285","forefather","founder",1
"16286","foreiger","fight",1
"16287","foreign","appreciate",1
"16288","foreign","borns",1
"16289","foreign","citizen",1
"16290","foreign","country",5
"16291","foreign","fight",1
"16292","foreign","freedom",1
"16293","foreign","get",2
"16294","foreign","government",1
"16295","foreign","great",1
"16296","foreign","guarantee",1
"16297","foreign","know",1
"16298","foreign","land",2
"16299","foreign","make",1
"16300","foreign","mass",1
"16301","foreign","one",1
"16302","foreign","people",1
"16303","foreign","recognition",1
"16304","foreign","service",3
"16305","foreign","soil",3
"16306","foreign","war",1
"16307","foreigner","better",1
"16308","foreigner","come",1
"16309","foreigner","help",1
"16310","foreigner","place",1
"16311","foreigner","prevent",1
"16312","foreigner","work",1
"16313","foreparent","believe",1
"16314","foreparent","better",1
"16315","forget","battlefield",1
"16316","forget","color",2
"16317","forget","comforts",1
"16318","forget","consontrate",1
"16319","forget","difference",1
"16320","forget","discrimination",3
"16321","forget","discussion",1
"16322","forget","dislike",1
"16323","forget","fight",1
"16324","forget","forgive",1
"16325","forget","funny",1
"16326","forget","happen",3
"16327","forget","home",1
"16328","forget","human",1
"16329","forget","idea",1
"16330","forget","issue",1
"16331","forget","live",1
"16332","forget","lord",1
"16333","forget","negro",1
"16334","forget","prejudice",2
"16335","forget","put",1
"16336","forget","race",1
"16337","forget","races",2
"16338","forget","racial",2
"16339","forget","reason",1
"16340","forget","serve",1
"16341","forget","skin",1
"16342","forget","soldier",1
"16343","forget","teach",1
"16344","forget","thing",1
"16345","forget","think",1
"16346","forget","tincture",1
"16347","forget","unclear",3
"16348","forget","work",1
"16349","forgive","let",1
"16350","forgotten","man",1
"16351","forgotten","race",1
"16352","forigner","country",1
"16353","forlong","furlong",1
"16354","forlong","time",1
"16355","forlough","take",1
"16356","form","answer",1
"16357","form","appeasement",1
"16358","form","art",1
"16359","form","civil",1
"16360","form","different",1
"16361","form","division",1
"16362","form","give",2
"16363","form","government",2
"16364","form","incline",1
"16365","form","investigate",1
"16366","form","largest",1
"16367","form","like",1
"16368","form","one",2
"16369","form","opinion",1
"16370","form","poor",1
"16371","form","preduidece",1
"16372","form","prejudice",1
"16373","form","soldier",1
"16374","form","speak",1
"16375","form","tenth",1
"16376","form","transportation",1
"16377","form","union",1
"16378","form","united",1
"16379","form","war",1
"16380","form","worth",1
"16381","formation","democracy",1
"16382","formation","pure",1
"16383","formation","say",1
"16384","former","custom",1
"16385","former","feeling",1
"16386","former","self",1
"16387","formula","know",1
"16388","forsak","place",1
"16389","forsak","train",1
"16390","forse","force",1
"16391","forsee","foresee",1
"16392","forss","back",1
"16393","forss","ride",1
"16394","fort","beg",1
"16395","fort","home",1
"16396","fort","man",1
"16397","fort","north",1
"16398","fort","rock",1
"16399","fort","sky",1
"16400","fort","unclear",3
"16401","Fort","food",1
"16402","fortunate","return",1
"16403","forty","eight",1
"16404","forty","next",1
"16405","forty","old",1
"16406","forty","year",1
"16407","foster","government",1
"16408","foude","principle",1
"16409","foude","religious",1
"16410","fouglough","come",1
"16411","foul","captan",1
"16412","fouldmore","boy",1
"16413","foundation","build",1
"16414","foundation","thanks",1
"16415","founder","country",1
"16416","fountain","latrine",1
"16417","fountain","starve",1
"16418","fourteenth","amenmend",1
"16419","fourteenth","constitution",1
"16420","fourth","also",1
"16421","fourth","man",1
"16422","fourth","place",1
"16423","Fourthly","food",1
"16424","Fourthly","much",1
"16425","fourty","come",1
"16426","fourty","man",1
"16427","fourty","sic",1
"16428","fractured","bone",1
"16429","fractured","hand",1
"16430","fractured","right",1
"16431","frame","manday",1
"16432","frame","marn",1
"16433","frame","mind",1
"16434","frame","warp",1
"16435","franchise","deny",1
"16436","franchise","restrict",1
"16437","frank","fight",1
"16438","frank","honest",1
"16439","frank","love",1
"16440","frank","opinion",7
"16441","frank","oponion",1
"16442","frank","person",1
"16443","frank","races",1
"16444","fredom","speach",1
"16445","fredom","watch",1
"16446","free","allow",1
"16447","free","army",2
"16448","free","call",1
"16449","free","chain",1
"16450","free","chance",1
"16451","free","civil",1
"16452","free","civlite",1
"16453","free","claim",1
"16454","free","come",1
"16455","free","complete",1
"16456","free","constitution",1
"16457","free","Cont.",1
"16458","free","country",10
"16459","free","deletion",1
"16460","free","deny",1
"16461","free","disfranchise",1
"16462","free","enter",1
"16463","free","equal",2
"16464","free","fair",1
"16465","free","free",2
"16466","free","happy",2
"16467","free","home",4
"16468","free","hour",1
"16469","free","human",1
"16470","free","keep",1
"16471","free","let",1
"16472","free","life",1
"16473","free","live",2
"16474","free","long",1
"16475","free","maby",1
"16476","free","make",1
"16477","free","man",6
"16478","free","Man",1
"16479","free","matter",1
"16480","free","mean",1
"16481","free","negro",2
"16482","free","one",1
"16483","free","P.k",1
"16484","free","people",6
"16485","free","privilege",1
"16486","free","program",1
"16487","free","qualitie",1
"16488","free","ride",1
"16489","free","right",1
"16490","free","rights",2
"16491","free","say",2
"16492","free","segregation",1
"16493","free","show",1
"16494","free","speach",2
"16495","free","speak",3
"16496","free","speech",11
"16497","free","state",1
"16498","free","State",1
"16499","free","suppose",1
"16500","free","thank",1
"16501","free","think",4
"16502","free","time",1
"16503","free","unclear",3
"16504","free","vote",1
"16505","free","walk",1
"16506","free","war",1
"16507","free","white",2
"16508","free","win",1
"16509","free","word",1
"16510","free","world",4
"16511","free","write",1
"16512","freedom","amenmend",1
"16513","freedom","apply",1
"16514","freedom","army",1
"16515","freedom","black",1
"16516","freedom","brother",1
"16517","freedom","can",2
"16518","freedom","cant",1
"16519","freedom","chance",1
"16520","freedom","concerned",1
"16521","freedom","constitution",1
"16522","freedom","cooperation",1
"16523","freedom","cost",1
"16524","freedom","country",5
"16525","freedom","dark",1
"16526","freedom","defend",1
"16527","freedom","democracy",2
"16528","freedom","different",1
"16529","freedom","eat",1
"16530","freedom","end",1
"16531","freedom","equal",1
"16532","freedom","equality",1
"16533","freedom","expect",1
"16534","freedom","fail",1
"16535","freedom","feel",2
"16536","freedom","fight",2
"16537","freedom","fourteenth",1
"16538","freedom","free",1
"16539","freedom","freedom",1
"16540","freedom","gain",1
"16541","freedom","got",1
"16542","freedom","government",1
"16543","freedom","growth",1
"16544","freedom","happiness",1
"16545","freedom","home",1
"16546","freedom","hope",1
"16547","freedom","justice",1
"16548","freedom","Justice",1
"16549","freedom","know",1
"16550","freedom","like",1
"16551","freedom","love",1
"16552","freedom","loving",1
"16553","freedom","man",2
"16554","freedom","mankind",1
"16555","freedom","many",1
"16556","freedom","negro",4
"16557","freedom","officers",1
"16558","freedom","paragraph",1
"16559","freedom","peace",1
"16560","freedom","people",3
"16561","freedom","poor",1
"16562","freedom","prevail",1
"16563","freedom","protection",1
"16564","freedom","races",2
"16565","freedom","religion",1
"16566","freedom","rights",1
"16567","freedom","rule",1
"16568","freedom","section",1
"16569","freedom","Security",1
"16570","freedom","segregation",1
"16571","freedom","speak",1
"16572","freedom","speech",19
"16573","freedom","state",1
"16574","freedom","supose",1
"16575","freedom","sure",1
"16576","freedom","talk",1
"16577","freedom","tell",1
"16578","freedom","think",3
"16579","freedom","today",1
"16580","freedom","town",1
"16581","freedom","treat",1
"16582","freedom","unclear",2
"16583","freedom","want",1
"16584","freedom","way",1
"16585","freedom","week",1
"16586","freedom","world",1
"16587","freedom","year",1
"16588","freer","nation",1
"16589","freer","world",1
"16590","freeze","death",1
"16591","freind","friend",1
"16592","frequent","food",1
"16593","fresh","come",1
"16594","fresh","mind",1
"16595","fret","call",1
"16596","fricion","unclear",1
"16597","friction","camp",1
"16598","friction","country",1
"16599","friction","follow",1
"16600","friction","get",1
"16601","friction","misunderstanding",1
"16602","friction","one",1
"16603","friction","predjudice",1
"16604","friction","prejudice",1
"16605","friction","races",2
"16606","friction","unclear",1
"16607","friend","ability",1
"16608","friend","afeter",1
"16609","friend","burn",1
"16610","friend","camp",1
"16611","friend","close",1
"16612","friend","closest",1
"16613","friend","com",1
"16614","friend","different",1
"16615","friend","enemy",2
"16616","friend","expect",1
"16617","friend","fear",1
"16618","friend","feel",1
"16619","friend","find",1
"16620","friend","get",1
"16621","friend","give",1
"16622","friend","graduation",1
"16623","friend","hand",1
"16624","friend","heart",1
"16625","friend","help",1
"16626","friend","home",1
"16627","friend","house",1
"16628","friend","lay",1
"16629","friend","lord",1
"16630","friend","lynch",1
"16631","friend","m.P.",1
"16632","friend","make",1
"16633","friend","man",1
"16634","friend","maun",1
"16635","friend","nation",1
"16636","friend","need",1
"16637","friend","non",1
"16638","friend","parrent",1
"16639","friend","pick",1
