"","source","target","weight"
"2714","interbree","V4","4.97487687179742e-05"
"2715","interest","V4","4.97487687179742e-05"
"2716","interesting","V4","4.97487687179742e-05"
"2717","intermingle","V4","4.97487687179742e-05"
"2718","intermingling","V4","4.97487687179742e-05"
"2719","intermix","V4","4.97487687179742e-05"
"2720","internal","V4","4.97487687179742e-05"
"2721","interspersed","V4","4.97487687179742e-05"
"2722","Irregardless","V4","4.97487687179742e-05"
"2723","jealousy","V4","4.97487687179742e-05"
"2724","jelousy","V4","4.97487687179742e-05"
"2725","job","V4","4.97487687179742e-05"
"2726","join","V4","4.97487687179742e-05"
"2727","keep","V4","4.97487687179742e-05"
"2728","kicking","V4","4.97487687179742e-05"
"2729","kill","V4","4.97487687179742e-05"
"2730","killing","V4","4.97487687179742e-05"
"2731","kind","V4","4.97487687179742e-05"
"2732","know","V4","4.97487687179742e-05"
"2733","labor","V4","4.97487687179742e-05"
"2734","lack","V4","4.97487687179742e-05"
"2735","large","V4","4.97487687179742e-05"
"2736","larged","V4","4.97487687179742e-05"
"2737","last","V4","4.97487687179742e-05"
"2738","latrine","V4","4.97487687179742e-05"
"2739","lead","V4","4.97487687179742e-05"
"2740","leader","V4","4.97487687179742e-05"
"2741","leading","V4","4.97487687179742e-05"
"2742","learn","V4","4.97487687179742e-05"
"2743","leave","V4","4.97487687179742e-05"
"2744","less","V4","4.97487687179742e-05"
"2745","Lessens","V4","4.97487687179742e-05"
"2746","let","V4","4.97487687179742e-05"
"2747","level","V4","4.97487687179742e-05"
"2748","liable","V4","4.97487687179742e-05"
"2749","liberation","V4","4.97487687179742e-05"
"2750","life","V4","4.97487687179742e-05"
"2751","light","V4","4.97487687179742e-05"
"2752","liive","V4","4.97487687179742e-05"
"2753","like","V4","0.0199492562559077"
"2754","likes","V4","4.97487687179742e-05"
"2755","liking","V4","4.97487687179742e-05"
"2756","limit","V4","4.97487687179742e-05"
"2757","line","V4","4.97487687179742e-05"
"2758","link","V4","4.97487687179742e-05"
"2759","list","V4","4.97487687179742e-05"
"2760","little","V4","4.97487687179742e-05"
"2761","live","V4","0.119446793691856"
"2762","living","V4","4.97487687179742e-05"
"2763","locale","V4","4.97487687179742e-05"
"2764","logic","V4","4.97487687179742e-05"
"2765","long","V4","4.97487687179742e-05"
"2766","look","V4","4.97487687179742e-05"
"2767","lose","V4","4.97487687179742e-05"
"2768","lost","V4","4.97487687179742e-05"
"2769","lot","V4","4.97487687179742e-05"
"2770","love","V4","4.97487687179742e-05"
"2771","lower","V4","4.97487687179742e-05"
"2772","Lower","V4","4.97487687179742e-05"
"2773","lowere","V4","4.97487687179742e-05"
"2774","M.P.","V4","4.97487687179742e-05"
"2775","machine","V4","4.97487687179742e-05"
"2776","maintain","V4","4.97487687179742e-05"
"2777","majority","V4","4.97487687179742e-05"
"2778","make","V4","4.97487687179742e-05"
"2779","makers","V4","4.97487687179742e-05"
"2780","man","V4","4.97487687179742e-05"
"2781","manner","V4","4.97487687179742e-05"
"2782","many","V4","4.97487687179742e-05"
"2783","mark","V4","4.97487687179742e-05"
"2784","married","V4","4.97487687179742e-05"
"2785","marry","V4","4.97487687179742e-05"
"2786","martial","V4","0.00999950251231282"
"2787","mass","V4","4.97487687179742e-05"
"2788","matched","V4","4.97487687179742e-05"
"2789","matter","V4","4.97487687179742e-05"
"2790","mean","V4","4.97487687179742e-05"
"2791","meaning","V4","4.97487687179742e-05"
"2792","means","V4","4.97487687179742e-05"
"2793","meet","V4","4.97487687179742e-05"
"2794","member","V4","4.97487687179742e-05"
"2795","men","V4","4.97487687179742e-05"
"2796","merger","V4","4.97487687179742e-05"
"2797","mess","V4","0.0398487637430974"
"2798","method","V4","4.97487687179742e-05"
"2799","mexican","V4","0.0050246256405154"
"2800","migore","V4","4.97487687179742e-05"
"2801","migro","V4","4.97487687179742e-05"
"2802","mile","V4","4.97487687179742e-05"
"2803","military","V4","4.97487687179742e-05"
"2804","mind","V4","4.97487687179742e-05"
"2805","minded","V4","4.97487687179742e-05"
"2806","minds","V4","4.97487687179742e-05"
"2807","mingle","V4","4.97487687179742e-05"
"2808","minority","V4","4.97487687179742e-05"
"2809","misatreate","V4","4.97487687179742e-05"
"2810","mistake","V4","4.97487687179742e-05"
"2811","mistreat","V4","4.97487687179742e-05"
"2812","misunderstanding","V4","4.97487687179742e-05"
"2813","mix","V4","4.97487687179742e-05"
"2814","mixe","V4","4.97487687179742e-05"
"2815","mixed","V4","4.97487687179742e-05"
"2816","mixen","V4","4.97487687179742e-05"
"2817","mixer","V4","4.97487687179742e-05"
"2818","mixing","V4","4.97487687179742e-05"
"2819","mixture","V4","4.97487687179742e-05"
"2820","monkeying","V4","4.97487687179742e-05"
"2821","mor","V4","4.97487687179742e-05"
"2822","moral","V4","4.97487687179742e-05"
"2823","morale","V4","4.97487687179742e-05"
"2824","motion","V4","4.97487687179742e-05"
"2825","move","V4","4.97487687179742e-05"
"2826","much","V4","4.97487687179742e-05"
"2827","myth","V4","4.97487687179742e-05"
"2828","narrow","V4","4.97487687179742e-05"
"2829","nasty","V4","4.97487687179742e-05"
"2830","national","V4","4.97487687179742e-05"
"2831","nativity","V4","4.97487687179742e-05"
"2832","natural","V4","4.97487687179742e-05"
"2833","nature","V4","4.97487687179742e-05"
"2834","NCO","V4","4.97487687179742e-05"
"2835","necessary","V4","4.97487687179742e-05"
"2836","necessity","V4","4.97487687179742e-05"
"2837","need","V4","4.97487687179742e-05"
"2838","negor","V4","4.97487687179742e-05"
"2839","Negor","V4","4.97487687179742e-05"
"2840","negro","V4","0.0746729018456793"
"2841","Negro","V4","4.97487687179742e-05"
"2842","negro'","V4","4.97487687179742e-05"
"2843","Negro's","V4","4.97487687179742e-05"
"2844","negroe","V4","0.0497985174866922"
"2845","Negroe","V4","4.97487687179742e-05"
"2846","Negroes","V4","4.97487687179742e-05"
"2847","negros","V4","4.97487687179742e-05"
"2848","Negros","V4","4.97487687179742e-05"
"2849","neogro","V4","4.97487687179742e-05"
"2850","nergoe","V4","4.97487687179742e-05"
"2851","nerve","V4","4.97487687179742e-05"
"2852","new","V4","4.97487687179742e-05"
"2853","next","V4","4.97487687179742e-05"
"2854","nice","V4","4.97487687179742e-05"
"2855","nigger","V4","4.97487687179742e-05"
"2856","night","V4","4.97487687179742e-05"
"2857","nigore","V4","0.0050246256405154"
"2858","non","V4","4.97487687179742e-05"
"2859","non-com","V4","4.97487687179742e-05"
"2860","non-commissioned","V4","4.97487687179742e-05"
"2861","noncom","V4","4.97487687179742e-05"
"2862","Noncom","V4","4.97487687179742e-05"
"2863","noncommissioned","V4","4.97487687179742e-05"
"2864","nonComs","V4","4.97487687179742e-05"
"2865","none","V4","4.97487687179742e-05"
"2866","nonsense","V4","4.97487687179742e-05"
"2867","north","V4","4.97487687179742e-05"
"2868","NORTH","V4","4.97487687179742e-05"
"2869","northern","V4","4.97487687179742e-05"
"2870","Northern","V4","4.97487687179742e-05"
"2871","northerner","V4","4.97487687179742e-05"
"2872","note","V4","4.97487687179742e-05"
"2873","null","V4","4.97487687179742e-05"
"2874","number","V4","4.97487687179742e-05"
"2875","O.k","V4","4.97487687179742e-05"
"2876","o.k.","V4","4.97487687179742e-05"
"2877","obey","V4","4.97487687179742e-05"
"2878","object","V4","4.97487687179742e-05"
"2879","objection","V4","4.97487687179742e-05"
"2880","obtain","V4","4.97487687179742e-05"
"2881","occur","V4","4.97487687179742e-05"
"2882","oder","V4","4.97487687179742e-05"
"2883","odor","V4","4.97487687179742e-05"
"2884","offend","V4","4.97487687179742e-05"
"2885","offense","V4","4.97487687179742e-05"
"2886","officer","V4","4.97487687179742e-05"
"2887","Officer","V4","4.97487687179742e-05"
"2888","officers","V4","4.97487687179742e-05"
"2889","officr","V4","4.97487687179742e-05"
"2890","oil","V4","4.97487687179742e-05"
"2891","oklahoma","V4","4.97487687179742e-05"
"2892","old","V4","4.97487687179742e-05"
"2893","one","V4","4.97487687179742e-05"
"2894","open","V4","4.97487687179742e-05"
"2895","operate","V4","4.97487687179742e-05"
"2896","opertunity","V4","4.97487687179742e-05"
"2897","opinion","V4","4.97487687179742e-05"
"2898","oppinion","V4","4.97487687179742e-05"
"2899","opportunity","V4","4.97487687179742e-05"
"2900","oppose","V4","4.97487687179742e-05"
"2901","order","V4","4.97487687179742e-05"
"2902","ordr","V4","4.97487687179742e-05"
"2903","organization","V4","4.97487687179742e-05"
"2904","outcast","V4","4.97487687179742e-05"
"2905","outfin","V4","4.97487687179742e-05"
"2906","outfit","V4","4.97487687179742e-05"
"2907","outfits","V4","4.97487687179742e-05"
"2908","outlook","V4","4.97487687179742e-05"
"2909","Outlook","V4","4.97487687179742e-05"
"2910","outshine","V4","4.97487687179742e-05"
"2911","overbear","V4","4.97487687179742e-05"
"2912","overlook","V4","4.97487687179742e-05"
"2913","overrun","V4","4.97487687179742e-05"
"2914","owe","V4","4.97487687179742e-05"
"2915","P.X.","V4","4.97487687179742e-05"
"2916","par","V4","4.97487687179742e-05"
"2917","paragraph","V4","4.97487687179742e-05"
"2918","parciality","V4","4.97487687179742e-05"
"2919","part","V4","4.97487687179742e-05"
"2920","particular","V4","4.97487687179742e-05"
"2921","patrol","V4","4.97487687179742e-05"
"2922","pay","V4","4.97487687179742e-05"
"2923","peace","V4","4.97487687179742e-05"
"2924","pecularaty","V4","4.97487687179742e-05"
"2925","peculiarity","V4","4.97487687179742e-05"
"2926","people","V4","4.97487687179742e-05"
"2927","People","V4","4.97487687179742e-05"
"2928","Pepule","V4","4.97487687179742e-05"
"2929","perform","V4","4.97487687179742e-05"
"2930","period","V4","4.97487687179742e-05"
"2931","person","V4","4.97487687179742e-05"
"2932","personal","V4","4.97487687179742e-05"
"2933","personnel","V4","4.97487687179742e-05"
"2934","persons","V4","4.97487687179742e-05"
"2935","perspire","V4","4.97487687179742e-05"
"2936","phase","V4","4.97487687179742e-05"
"2937","pick","V4","4.97487687179742e-05"
"2938","place","V4","4.97487687179742e-05"
"2939","platoon","V4","4.97487687179742e-05"
"2940","play","V4","4.97487687179742e-05"
"2941","please","V4","4.97487687179742e-05"
"2942","plenty","V4","4.97487687179742e-05"
"2943","point","V4","4.97487687179742e-05"
"2944","police","V4","4.97487687179742e-05"
"2945","Police","V4","4.97487687179742e-05"
"2946","policy","V4","4.97487687179742e-05"
"2947","pond","V4","4.97487687179742e-05"
"2948","poor","V4","4.97487687179742e-05"
"2949","poot","V4","4.97487687179742e-05"
"2950","position","V4","4.97487687179742e-05"
"2951","possible","V4","4.97487687179742e-05"
"2952","post-war","V4","4.97487687179742e-05"
"2953","power","V4","4.97487687179742e-05"
"2954","practical","V4","4.97487687179742e-05"
"2955","practice","V4","4.97487687179742e-05"
"2956","precede","V4","4.97487687179742e-05"
"2957","predejectry","V4","4.97487687179742e-05"
"2958","predicament","V4","4.97487687179742e-05"
"2959","predjudice","V4","4.97487687179742e-05"
"2960","prefer","V4","4.97487687179742e-05"
"2961","preference","V4","4.97487687179742e-05"
"2962","prejudice","V4","4.97487687179742e-05"
"2963","Prejudice","V4","4.97487687179742e-05"
"2964","Prejudices","V4","4.97487687179742e-05"
"2965","present","V4","4.97487687179742e-05"
"2966","prevent","V4","4.97487687179742e-05"
"2967","previous","V4","4.97487687179742e-05"
"2968","pride","V4","4.97487687179742e-05"
"2969","private","V4","4.97487687179742e-05"
"2970","priviledge","V4","4.97487687179742e-05"
"2971","privilege","V4","4.97487687179742e-05"
"2972","Privilege","V4","4.97487687179742e-05"
"2973","privileges","V4","4.97487687179742e-05"
"2974","privilegs","V4","4.97487687179742e-05"
"2975","problem","V4","4.97487687179742e-05"
"2976","proceeding","V4","4.97487687179742e-05"
"2977","process","V4","4.97487687179742e-05"
"2978","profit","V4","4.97487687179742e-05"
"2979","promote","V4","4.97487687179742e-05"
"2980","promotion","V4","4.97487687179742e-05"
"2981","promotions","V4","4.97487687179742e-05"
"2982","proud","V4","4.97487687179742e-05"
"2983","prove","V4","4.97487687179742e-05"
"2984","public","V4","4.97487687179742e-05"
"2985","pull","V4","4.97487687179742e-05"
"2986","punish","V4","4.97487687179742e-05"
"2987","purpose","V4","4.97487687179742e-05"
"2988","push","V4","4.97487687179742e-05"
"2989","put","V4","4.97487687179742e-05"
"2990","qt.","V4","4.97487687179742e-05"
"2991","qualifie","V4","4.97487687179742e-05"
"2992","qualified","V4","4.97487687179742e-05"
"2993","quarrel","V4","4.97487687179742e-05"
"2994","quarter","V4","4.97487687179742e-05"
"2995","quell","V4","4.97487687179742e-05"
"2996","question","V4","4.97487687179742e-05"
"2997","questionnaire","V4","4.97487687179742e-05"
"2998","questionnear","V4","4.97487687179742e-05"
"2999","quick","V4","4.97487687179742e-05"
"3000","quide","V4","4.97487687179742e-05"
"3001","quote","V4","4.97487687179742e-05"
"3002","race","V4","4.97487687179742e-05"
"3003","races","V4","4.97487687179742e-05"
"3004","Races","V4","4.97487687179742e-05"
"3005","racial","V4","4.97487687179742e-05"
"3006","rain","V4","4.97487687179742e-05"
"3007","rainy","V4","4.97487687179742e-05"
"3008","raise","V4","4.97487687179742e-05"
"3009","range","V4","4.97487687179742e-05"
"3010","rank","V4","4.97487687179742e-05"
"3011","rasis","V4","4.97487687179742e-05"
"3012","rate","V4","4.97487687179742e-05"
"3013","ration","V4","4.97487687179742e-05"
"3014","react","V4","4.97487687179742e-05"
"3015","realize","V4","4.97487687179742e-05"
"3016","reason","V4","4.97487687179742e-05"
"3017","rebel","V4","4.97487687179742e-05"
"3018","reception","V4","4.97487687179742e-05"
"3019","reciprocate","V4","4.97487687179742e-05"
"3020","reckless","V4","4.97487687179742e-05"
"3021","record","V4","4.97487687179742e-05"
"3022","refer","V4","4.97487687179742e-05"
"3023","refuse","V4","4.97487687179742e-05"
"3024","regards","V4","4.97487687179742e-05"
"3025","regiment","V4","4.97487687179742e-05"
"3026","relationship","V4","4.97487687179742e-05"
"3027","relish","V4","4.97487687179742e-05"
"3028","remember","V4","4.97487687179742e-05"
"3029","remove","V4","4.97487687179742e-05"
"3030","replace","V4","4.97487687179742e-05"
"3031","reputation","V4","4.97487687179742e-05"
"3032","resent","V4","4.97487687179742e-05"
"3033","resentment","V4","4.97487687179742e-05"
"3034","Resentment","V4","4.97487687179742e-05"
"3035","respect","V4","4.97487687179742e-05"
"3036","respective","V4","4.97487687179742e-05"
"3037","respects","V4","4.97487687179742e-05"
"3038","respond","V4","4.97487687179742e-05"
"3039","rest","V4","4.97487687179742e-05"
"3040","restraint","V4","4.97487687179742e-05"
"3041","result","V4","4.97487687179742e-05"
"3042","retard","V4","4.97487687179742e-05"
"3043","return","V4","4.97487687179742e-05"
"3044","right","V4","4.97487687179742e-05"
"3045","rights","V4","4.97487687179742e-05"
"3046","ring","V4","4.97487687179742e-05"
"3047","riot","V4","4.97487687179742e-05"
"3048","rite","V4","4.97487687179742e-05"
"3049","roof","V4","4.97487687179742e-05"
"3050","room","V4","0.00999950251231282"
"3051","ruin","V4","4.97487687179742e-05"
"3052","rule","V4","4.97487687179742e-05"
"3053","run","V4","4.97487687179742e-05"
"3054","rushe","V4","4.97487687179742e-05"
"3055","safe","V4","4.97487687179742e-05"
"3056","sanitary","V4","4.97487687179742e-05"
"3057","sanitation","V4","4.97487687179742e-05"
"3058","satisfied","V4","4.97487687179742e-05"
"3059","satisfy","V4","4.97487687179742e-05"
"3060","sauth","V4","4.97487687179742e-05"
"3061","save","V4","4.97487687179742e-05"
"3062","saver","V4","4.97487687179742e-05"
"3063","say","V4","4.97487687179742e-05"
"3064","seas","V4","4.97487687179742e-05"
"3065","season","V4","4.97487687179742e-05"
"3066","section","V4","4.97487687179742e-05"
"3067","see","V4","4.97487687179742e-05"
"3068","seem","V4","4.97487687179742e-05"
"3069","segreate","V4","4.97487687179742e-05"
"3070","segregate","V4","4.97487687179742e-05"
"3071","segregation","V4","4.97487687179742e-05"
"3072","selct","V4","4.97487687179742e-05"
"3073","seldom","V4","4.97487687179742e-05"
"3074","select","V4","4.97487687179742e-05"
"3075","self","V4","4.97487687179742e-05"
"3076","selfs","V4","4.97487687179742e-05"
"3077","selve","V4","4.97487687179742e-05"
"3078","separat","V4","4.97487687179742e-05"
"3079","separate","V4","4.97487687179742e-05"
"3080","separated","V4","4.97487687179742e-05"
"3081","separating","V4","4.97487687179742e-05"
"3082","separation","V4","4.97487687179742e-05"
"3083","sepeatd","V4","4.97487687179742e-05"
"3084","seperat","V4","4.97487687179742e-05"
"3085","seperate","V4","4.97487687179742e-05"
"3086","Seperate","V4","4.97487687179742e-05"
"3087","sepert","V4","4.97487687179742e-05"
"3088","seprate","V4","4.97487687179742e-05"
"3089","serious","V4","4.97487687179742e-05"
"3090","serve","V4","4.97487687179742e-05"
"3091","service","V4","4.97487687179742e-05"
"3092","set","V4","4.97487687179742e-05"
"3093","settle","V4","4.97487687179742e-05"
"3094","severe","V4","4.97487687179742e-05"
"3095","sgt","V4","4.97487687179742e-05"
"3096","share","V4","4.97487687179742e-05"
"3097","shed","V4","4.97487687179742e-05"
"3098","ship","V4","4.97487687179742e-05"
"3099","shoulder","V4","4.97487687179742e-05"
"3100","show","V4","4.97487687179742e-05"
"3101","shower","V4","4.97487687179742e-05"
"3102","sic","V4","4.97487687179742e-05"
"3103","sickness","V4","4.97487687179742e-05"
"3104","side","V4","4.97487687179742e-05"
"3105","signal","V4","4.97487687179742e-05"
"3106","since","V4","4.97487687179742e-05"
"3107","single","V4","4.97487687179742e-05"
"3108","sit","V4","4.97487687179742e-05"
"3109","situation","V4","4.97487687179742e-05"
"3110","slacker","V4","4.97487687179742e-05"
"3111","slave","V4","4.97487687179742e-05"
"3112","sleep","V4","0.179145316153425"
"3113","sleeping","V4","0.0199492562559077"
"3114","slopy","V4","4.97487687179742e-05"
"3115","slower","V4","4.97487687179742e-05"
"3116","smarter","V4","4.97487687179742e-05"
"3117","smell","V4","4.97487687179742e-05"
"3118","social","V4","4.97487687179742e-05"
"3119","sociologist","V4","4.97487687179742e-05"
"3120","soclalzing","V4","4.97487687179742e-05"
"3121","soilder","V4","4.97487687179742e-05"
"3122","soldier","V4","4.97487687179742e-05"
"3123","Soldiers","V4","4.97487687179742e-05"
"3124","soldirs","V4","4.97487687179742e-05"
"3125","solider","V4","4.97487687179742e-05"
"3126","sort","V4","4.97487687179742e-05"
"3127","Sothern","V4","4.97487687179742e-05"
"3128","south","V4","4.97487687179742e-05"
"3129","South","V4","4.97487687179742e-05"
"3130","southern","V4","4.97487687179742e-05"
"3131","Southern","V4","4.97487687179742e-05"
"3132","southerner","V4","4.97487687179742e-05"
"3133","Southerner","V4","4.97487687179742e-05"
"3134","sparate","V4","4.97487687179742e-05"
"3135","special","V4","4.97487687179742e-05"
"3136","speech","V4","4.97487687179742e-05"
"3137","spend","V4","4.97487687179742e-05"
"3138","spirit","V4","4.97487687179742e-05"
"3139","spread","V4","4.97487687179742e-05"
"3140","squabbling","V4","4.97487687179742e-05"
"3141","stamp","V4","4.97487687179742e-05"
"3142","stand","V4","4.97487687179742e-05"
"3143","standard","V4","4.97487687179742e-05"
"3144","standpoint","V4","4.97487687179742e-05"
"3145","start","V4","4.97487687179742e-05"
"3146","state","V4","4.97487687179742e-05"
"3147","statement","V4","4.97487687179742e-05"
"3148","station","V4","4.97487687179742e-05"
"3149","stay","V4","4.97487687179742e-05"
"3150","stink","V4","4.97487687179742e-05"
"3151","stomach","V4","4.97487687179742e-05"
"3152","strain","V4","4.97487687179742e-05"
"3153","strict","V4","4.97487687179742e-05"
"3154","strife","V4","4.97487687179742e-05"
"3155","stripe","V4","4.97487687179742e-05"
"3156","strive","V4","4.97487687179742e-05"
"3157","strong","V4","4.97487687179742e-05"
"3158","subject","V4","4.97487687179742e-05"
"3159","subscribe","V4","4.97487687179742e-05"
"3160","subseptable","V4","4.97487687179742e-05"
"3161","subsitute","V4","4.97487687179742e-05"
"3162","suggest","V4","4.97487687179742e-05"
"3163","suit","V4","4.97487687179742e-05"
"3164","suitable","V4","4.97487687179742e-05"
"3165","suite","V4","4.97487687179742e-05"
"3166","superficial","V4","4.97487687179742e-05"
"3167","superior","V4","4.97487687179742e-05"
"3168","superiority","V4","4.97487687179742e-05"
"3169","supose","V4","4.97487687179742e-05"
"3170","suppose","V4","4.97487687179742e-05"
"3171","sure","V4","4.97487687179742e-05"
"3172","surest","V4","4.97487687179742e-05"
"3173","sweat","V4","4.97487687179742e-05"
"3174","take","V4","4.97487687179742e-05"
"3175","talent","V4","4.97487687179742e-05"
"3176","talk","V4","4.97487687179742e-05"
"3177","tasnks","V4","4.97487687179742e-05"
"3178","teach","V4","4.97487687179742e-05"
"3179","teaching","V4","4.97487687179742e-05"
"3180","team","V4","4.97487687179742e-05"
"3181","teamwork","V4","4.97487687179742e-05"
"3182","tell","V4","4.97487687179742e-05"
"3183","temperment","V4","4.97487687179742e-05"
"3184","tend","V4","4.97487687179742e-05"
"3185","tendency","V4","4.97487687179742e-05"
"3186","tent","V4","4.97487687179742e-05"
"3187","test","V4","4.97487687179742e-05"
"3188","thang","V4","4.97487687179742e-05"
"3189","thank","V4","4.97487687179742e-05"
"3190","thay","V4","4.97487687179742e-05"
"3191","themselfs","V4","4.97487687179742e-05"
"3192","theories","V4","4.97487687179742e-05"
"3193","thier","V4","4.97487687179742e-05"
"3194","thing","V4","4.97487687179742e-05"
"3195","think","V4","4.97487687179742e-05"
"3196","thorough","V4","4.97487687179742e-05"
"3197","thought","V4","4.97487687179742e-05"
"3198","tie","V4","4.97487687179742e-05"
"3199","tighter","V4","4.97487687179742e-05"
"3200","time","V4","4.97487687179742e-05"
"3201","tip","V4","4.97487687179742e-05"
"3202","togeather","V4","4.97487687179742e-05"
"3203","tolerate","V4","4.97487687179742e-05"
"3204","top","V4","4.97487687179742e-05"
"3205","total","V4","4.97487687179742e-05"
"3206","town","V4","4.97487687179742e-05"
"3207","trace","V4","4.97487687179742e-05"
"3208","track","V4","4.97487687179742e-05"
"3209","tradition","V4","4.97487687179742e-05"
"3210","train","V4","4.97487687179742e-05"
"3211","training","V4","4.97487687179742e-05"
"3212","trainy","V4","4.97487687179742e-05"
"3213","trait","V4","4.97487687179742e-05"
"3214","treat","V4","4.97487687179742e-05"
"3215","treatment","V4","4.97487687179742e-05"
"3216","tridition","V4","4.97487687179742e-05"
"3217","troops","V4","4.97487687179742e-05"
"3218","trouble","V4","4.97487687179742e-05"
"3219","truBle","V4","4.97487687179742e-05"
"3220","truck","V4","4.97487687179742e-05"
"3221","trust","V4","4.97487687179742e-05"
"3222","truth","V4","4.97487687179742e-05"
"3223","try","V4","4.97487687179742e-05"
"3224","turn","V4","4.97487687179742e-05"
"3225","twain","V4","4.97487687179742e-05"
"3226","type","V4","4.97487687179742e-05"
"3227","Unaccustom","V4","4.97487687179742e-05"
"3228","unclean","V4","4.97487687179742e-05"
"3229","unclear","V4","4.97487687179742e-05"
"3230","uncomfortable","V4","4.97487687179742e-05"
"3231","unconsiderate","V4","4.97487687179742e-05"
"3232","underdog","V4","4.97487687179742e-05"
"3233","underlin","V4","4.97487687179742e-05"
"3234","understand","V4","4.97487687179742e-05"
"3235","understanding","V4","4.97487687179742e-05"
"3236","undesirable","V4","4.97487687179742e-05"
"3237","undesireable","V4","4.97487687179742e-05"
"3238","unecessary","V4","4.97487687179742e-05"
"3239","unequal","V4","4.97487687179742e-05"
"3240","unfair","V4","4.97487687179742e-05"
"3241","unified","V4","4.97487687179742e-05"
"3242","uniform","V4","4.97487687179742e-05"
"3243","Unify","V4","4.97487687179742e-05"
"3244","unit","V4","4.97487687179742e-05"
"3245","united","V4","4.97487687179742e-05"
"3246","units","V4","4.97487687179742e-05"
"3247","unity","V4","4.97487687179742e-05"
"3248","unusual","V4","4.97487687179742e-05"
"3249","use","V4","4.97487687179742e-05"
"3250","variance","V4","4.97487687179742e-05"
"3251","verce","V4","4.97487687179742e-05"
"3252","versa","V4","4.97487687179742e-05"
"3253","viaw","V4","4.97487687179742e-05"
"3254","vice","V4","4.97487687179742e-05"
"3255","victory","V4","4.97487687179742e-05"
"3256","view","V4","4.97487687179742e-05"
"3257","violent","V4","4.97487687179742e-05"
"3258","vise","V4","4.97487687179742e-05"
"3259","volunteer","V4","4.97487687179742e-05"
"3260","wait","V4","4.97487687179742e-05"
"3261","want","V4","0.139346301179046"
"3262","war","V4","4.97487687179742e-05"
"3263","warm","V4","4.97487687179742e-05"
"3264","waste","V4","4.97487687179742e-05"
"3265","wat","V4","4.97487687179742e-05"
"3266","water","V4","4.97487687179742e-05"
"3267","way","V4","4.97487687179742e-05"
"3268","weakest","V4","4.97487687179742e-05"
"3269","weather","V4","4.97487687179742e-05"
"3270","week","V4","4.97487687179742e-05"
"3271","well","V4","4.97487687179742e-05"
"3272","wer","V4","4.97487687179742e-05"
"3273","West","V4","4.97487687179742e-05"
"3274","wet","V4","4.97487687179742e-05"
"3275","whereas","V4","4.97487687179742e-05"
"3276","whit","V4","4.97487687179742e-05"
"3277","white","V4","4.97487687179742e-05"
"3278","White","V4","4.97487687179742e-05"
"3279","whites","V4","4.97487687179742e-05"
"3280","Whites","V4","4.97487687179742e-05"
"3281","whole","V4","4.97487687179742e-05"
"3282","wife","V4","4.97487687179742e-05"
"3283","win","V4","4.97487687179742e-05"
"3284","wish","V4","4.97487687179742e-05"
"3285","wite","V4","4.97487687179742e-05"
"3286","wold","V4","4.97487687179742e-05"
"3287","woman","V4","4.97487687179742e-05"
"3288","wont","V4","4.97487687179742e-05"
"3289","wood","V4","4.97487687179742e-05"
"3290","word","V4","4.97487687179742e-05"
"3291","work","V4","4.97487687179742e-05"
"3292","world","V4","4.97487687179742e-05"
"3293","worth","V4","4.97487687179742e-05"
"3294","woul","V4","4.97487687179742e-05"
"3295","wouldent","V4","4.97487687179742e-05"
"3296","wouldnt","V4","4.97487687179742e-05"
"3297","woune","V4","4.97487687179742e-05"
"3298","write","V4","4.97487687179742e-05"
"3299","wrong","V4","4.97487687179742e-05"
"3300","year","V4","4.97487687179742e-05"
"3301","yellow","V4","4.97487687179742e-05"
"3302","yes","V4","4.97487687179742e-05"
"3303","zone","V4","4.97487687179742e-05"
"3304","'nt","V5","1.21210651992097e-05"
"3305","[/unclear","V5","1.21210651992097e-05"
"3306","60'","V5","1.21210651992097e-05"
"3307","abide","V5","1.21210651992097e-05"
"3308","ability","V5","1.21210651992097e-05"
"3309","able","V5","1.21210651992097e-05"
"3310","abuse","V5","1.21210651992097e-05"
"3311","abusive","V5","1.21210651992097e-05"
"3312","accept","V5","1.21210651992097e-05"
"3313","acceptable","V5","1.21210651992097e-05"
"3314","acceptance","V5","1.21210651992097e-05"
"3315","accomplish","V5","1.21210651992097e-05"
"3316","accomplishment","V5","1.21210651992097e-05"
"3317","accord","V5","1.21210651992097e-05"
"3318","account","V5","1.21210651992097e-05"
"3319","accustom","V5","1.21210651992097e-05"
"3320","achieve","V5","1.21210651992097e-05"
"3321","achievement","V5","1.21210651992097e-05"
"3322","acquaintance","V5","1.21210651992097e-05"
"3323","act","V5","1.21210651992097e-05"
"3324","action","V5","1.21210651992097e-05"
"3325","actual","V5","1.21210651992097e-05"
"3326","adapt","V5","1.21210651992097e-05"
"3327","adjust","V5","1.21210651992097e-05"
"3328","adjustment","V5","1.21210651992097e-05"
"3329","admit","V5","1.21210651992097e-05"
"3330","advance","V5","1.21210651992097e-05"
"3331","advancement","V5","1.21210651992097e-05"
"3332","advantage","V5","1.21210651992097e-05"
"3333","affect","V5","1.21210651992097e-05"
"3334","afford","V5","1.21210651992097e-05"
"3335","agree","V5","1.21210651992097e-05"
"3336","ague","V5","1.21210651992097e-05"
"3337","alien","V5","1.21210651992097e-05"
"3338","alike","V5","1.21210651992097e-05"
"3339","allow","V5","1.21210651992097e-05"
"3340","alone","V5","1.21210651992097e-05"
