"","soc","certificate","confidence_entry","confidence_cert","confidence","College","Raw","Awarding.Entity","Cluster","Credit.NonCredit","Email.Contact"
"625","certified internet web professionals","web foundations associate",0.546437760402909,0.878659350459406,0.583305109111621,"Patrick Henry","certified internet web (ciw) web foundations associate","Certified Internet Web (CIW)","Information Technology","Credit","wdce@patrickhenry.edu"
"626","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"Patrick Henry","certified internet web (ciw) network technology associate","Certified Internet Web (CIW)","Information Technology","Non Credit","wdce@patrickhenry.edu"
"627","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"Patrick Henry","certified internet web (ciw) internet business associate","Certified Internet Web (CIW)","Information Technology","Non Credit","wdce@patrickhenry.edu"
"628","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"Northern Virginia","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Credit","eperantoni@nvcc.edu"
"629","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"New River","certified internet web (ciw) internet business associate","Certified Internet Web (CIW)","Information Technology","Credit","ltaylor@nr.edu"
"630","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"New River","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Credit","mrowh@nr.edu"
"631","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"New River","certified internet web (ciw) network technology associate","Certified Internet Web (CIW)","Information Technology","Non Credit","credentials@nr.edu"
"632","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"New River","certified internet web (ciw) internet business associate","Certified Internet Web (CIW)","Information Technology","Non Credit","credentials@nr.edu"
"633","certified internet web professionals","web foundations associate",0.546437760402909,0.878659350459406,0.583305109111621,"New River","certified internet web (ciw) web foundations associate","Certified Internet Web (CIW)","Information Technology","Non Credit","credentials@nr.edu"
"634","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"New River","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Non Credit","credentials@nr.edu"
"635","certified internet web professionals","ciw web security professional",0.512415224452353,0.836311345675031,0.520624445167194,"Germanna","certified internet web (ciw) web security professional","Certified Internet Web (CIW)","Information Technology","Non Credit","gccworkforce@germanna.edu"
"636","certified internet web professionals","web foundations associate",0.546437760402909,0.878659350459406,0.583305109111621,"Germanna","certified internet web (ciw) web foundations associate","Certified Internet Web (CIW)","Information Technology","Credit","gccworkforce@germanna.edu"
"637","certified internet web professionals","web foundations associate",0.546437760402909,0.878659350459406,0.583305109111621,"Germanna","certified internet web (ciw) web foundations associate","Certified Internet Web (CIW)","Information Technology","Non Credit","gccworkforce@germanna.edu"
"638","certified internet web professionals","ciw web development professional",0.520932876952652,0.854507812906951,0.540794601893309,"Germanna","certified internet web (ciw) web development professional","Certified Internet Web (CIW)","Information Technology","Non Credit","gccworkforce@germanna.edu"
"639","certified internet web professionals","ciw web design specialist",0.502922083751856,0.816030919386385,0.498588047885687,"Germanna","certified internet web (ciw) web design specialist","Certified Internet Web (CIW)","Information Technology","Non Credit","gccworkforce@germanna.edu"
"640","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"Germanna","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Non Credit",""
"641","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"Germanna","certified internet web (ciw) internet business associate","Certified Internet Web (CIW)","Information Technology","Non Credit","sbrown@germanna.edu"
"642","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"Danville","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Credit","jarnold@dcc.vccs.edu"
"643","certified internet web professionals","certified internet web professionals",0.348141625230899,0.493743381801421,0.208829468141798,"Central Virginia","certified internet web (ciw) user interface designer","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"644","certified internet web professionals","ciw web design specialist",0.502922083751856,0.816030919386385,0.498588047885687,"Central Virginia","certified internet web (ciw) database design specialist","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"645","certified internet web professionals","ciw web security specialist",0.407167797718229,0.611468720110741,0.30246993368718,"Central Virginia","certified internet web (ciw) advanced html5 & css3 specialist","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"646","certified internet web professionals","ciw web design specialist",0.502922083751856,0.816030919386385,0.498588047885687,"Central Virginia","certified internet web (ciw) web design specialist","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"647","certified internet web professionals","site development associate",0.661723253542226,0.893216031670562,0.718071100337929,"Central Virginia","certified internet web (ciw) site development associate","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"648","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"Central Virginia","certified internet web (ciw) network technology associate","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"649","certified internet web professionals","ciw javascript specialist",0.524191234077308,0.834798721588874,0.531625827890373,"Central Virginia","certified internet web (ciw) javascript specialist certification","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"650","certified internet web professionals","ciw web security associate",0.42941432404383,0.658994512844554,0.343789705742231,"Central Virginia","certified internet web (ciw) internet business associate","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"651","certified internet web professionals","ciw web design specialist",0.502922083751856,0.816030919386385,0.498588047885687,"Central Virginia","certified internet web (ciw) database design specialist","Certified Internet Web (CIW)","Information Technology","Credit","bellj@cvcc.vccs.edu"
"652","certtec","certtec basic electricity and electronics certification",0.392492919957599,0.558994750922171,0.266547184509992,"Eastern Shore","basic electricity and electronics","CertTEC","Science, Technology, Engineering and Mathematics","Credit","jfloyd@es.vccs.edu"
"653","cloud credential council","big data foundation certification",0.113564842743526,0.242611322733379,0.033472604968062,"Piedmont Virginia","investment foundation (cfa)","CFA Institute","Finance","Credit","vpalamountain@pvcc.edu"
"654","american academy of financial management","certified international tax analyst",0.217435241904847,0.214512170958775,0.0566651987951515,"New River","chartered financial analyst (cfa)","CFA Institute","Finance","Non Credit","credentials@nr.edu"
"655","american academy of financial management","certified international tax analyst",0.217435241904847,0.214512170958775,0.0566651987951515,"John Tyler","chartered financial analyst (cfa)","CFA Institute","Finance","Non Credit","trainer@ccwa.vccs.edu"
"656","american academy of financial management","certified international tax analyst",0.217435241904847,0.214512170958775,0.0566651987951515,"J. Sargeant Reynolds","chartered financial analyst (cfa)","CFA Institute","Finance","Non Credit","trainer@ccwa.vccs.edu"
"657","american culinary federation, inc.","certified executive chef",0.122663764700233,0.349399426635213,0.052068254652792,"Lord Fairfax","certified fund raising executive","CFRE International","Business, Management and Administration","Non Credit","lfccworkforce@lfcc.edu"
"658","american culinary federation, inc.","certified executive chef",0.122663764700233,0.349399426635213,0.052068254652792,"J. Sargeant Reynolds","certified fund raising executive","CFRE International","Finance","Credit","info@reynolds.edu"
"659","asis","physical security professional",0.10850578385878,0.309071377024106,0.0407423634294815,"New River","check point managed security expert","Check Point Software Technologies LTD.","Information Technology","Non Credit","credentials@nr.edu"
"660","eta international","certified alarm security technician",0.202759859770185,0.247565912917037,0.060982801521398,"New River","check point certified security master","Check Point Software Technologies LTD.","Information Technology","Non Credit","credentials@nr.edu"
"661","autodesk, inc.","autodesk certified expert in generative design for manufacturing",0.115884055419696,0.123782956458518,0.0174268574637109,"New River","check point certified security expert","Check Point Software Technologies LTD.","Information Technology","Non Credit","credentials@nr.edu"
"662","sap america, inc.","sap certified technology associate - sap fiori system administration",0.122663764700233,0.131024784988205,0.019525595494797,"New River","check point certified security administration","Check Point Software Technologies LTD.","Information Technology","Non Credit","credentials@nr.edu"
"663","linux professional institute","linux server professional certification - level 1",0.248072894902026,0.353309420489116,0.106480253104495,"Tidewater","chesapeake bay landscape professional level 1","Chesapeake Conservation Landscaping Council","Agriculture, Food and Natural Resources","Credit","erichardson@tcc.edu"
"664","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Virginia Western","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"665","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Virginia Western","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"666","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Virginia Highlands","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","info@vhcc.edu"
"667","cisco systems, inc.","cisco certified devnet professional",0.297192959641748,0.384900514136823,0.138970157861983,"Tidewater","cisco certified network professional (ccnp)","Cisco","Information Technology","Credit","info@tcc.edu"
"668","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Tidewater","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","wfdinfo@tcc.edu"
"669","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Tidewater","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","info@tcc.edu"
"670","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Tidewater","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Non Credit","wfdinfo@tcc.edu"
"671","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Tidewater","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","info@tcc.edu"
"672","cisco systems, inc.","cisco certified devnet professional",0.297192959641748,0.384900514136823,0.138970157861983,"Tidewater","cisco certified network professional (ccnp)","Cisco","Information Technology","Non Credit","wfdinfo@tcc.edu"
"673","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Southwest Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","workforce@sw.edu"
"674","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Southwest Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","workforce@sw.edu"
"675","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Southside Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","www.southside.edu"
"676","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Southside Virginia","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","www.southside.edu"
"677","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Piedmont Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","workforce@pvcc.edu"
"678","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Piedmont Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","admissions@pvcc.edu"
"679","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Piedmont Virginia","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","admissions@pvcc.edu"
"680","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Patrick Henry","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","wdce@patrickhenry.edu"
"681","cisco systems, inc.","cisco certified devnet professional",0.226978897826301,0.384900514136823,0.106137417589851,"Patrick Henry","cisco certified design professional (ccdp)","Cisco","Information Technology","Non Credit","wdce@patrickhenry.edu"
"682","cisco systems, inc.","cisco certified devnet associate",0.205674406732926,0.439387214074426,0.109789854860027,"Patrick Henry","cisco certified design associate (ccda)","Cisco","Information Technology","Non Credit","wdce@patrickhenry.edu"
"683","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Patrick Henry","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit and Non - Credit ","ftatum@patrickhenry.edu"
"684","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Northern Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","swood@nvcc.edu"
"685","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Northern Virginia","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Non Credit","swood@nvcc.edu"
"686","cisco systems, inc.","cisco certified devnet professional",0.226978897826301,0.384900514136823,0.106137417589851,"New River","cisco certified design professional (ccdp)","Cisco","Information Technology","Non Credit","credentials@nr.edu"
"687","cisco systems, inc.","cisco certified devnet associate",0.205674406732926,0.439387214074426,0.109789854860027,"New River","cisco certified design associate (ccda)","Cisco","Information Technology","Non Credit","credentials@nr.edu"
"688","cisco systems, inc.","cisco certified devnet professional",0.297192959641748,0.384900514136823,0.138970157861983,"New River","cisco certified network professional (ccnp)","Cisco","Information Technology","Non Credit","credentials@nr.edu"
"689","eta international","wireless communications",0.315797862220751,0.492574379654905,0.188979870681785,"New River","cisco certified network associate (ccna) wireless","Cisco","Information Technology","Non Credit","credentials@nr.edu"
"690","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"New River","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","credentials@nr.edu"
"691","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Mountain Empire","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","info@mecc.edu"
"692","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Mountain Empire","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","info@mecc.edu"
"693","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Lord Fairfax","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","lfccworkforce@lfcc.edu"
"694","cisco systems, inc.","cisco certified devnet professional",0.226978897826301,0.384900514136823,0.106137417589851,"John Tyler","cisco certified design professional (ccdp)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"695","cisco systems, inc.","cisco certified devnet associate",0.205674406732926,0.439387214074426,0.109789854860027,"John Tyler","cisco certified design associate (ccda)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"696","eta international","wireless communications",0.315797862220751,0.492574379654905,0.188979870681785,"John Tyler","cisco certified network associate (ccna) wireless","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"697","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"John Tyler","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"698","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"John Tyler","cisco certified network associate (ccna)","Cisco","Information Technology","Credit",""
"699","eta international","wireless communications",0.315797862220751,0.492574379654905,0.188979870681785,"J. Sargeant Reynolds","cisco certified network associate (ccna) wireless","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"700","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"J. Sargeant Reynolds","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"701","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"J. Sargeant Reynolds","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","mmcginty@ccwa.vccs.edu"
"702","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"J. Sargeant Reynolds","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","mmcginty@ccwa.vccs.edu"
"703","cisco systems, inc.","cisco certified devnet professional",0.226978897826301,0.384900514136823,0.106137417589851,"J. Sargeant Reynolds","cisco certified design professional (ccdp)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"704","cisco systems, inc.","cisco certified devnet associate",0.205674406732926,0.439387214074426,0.109789854860027,"J. Sargeant Reynolds","cisco certified design associate (ccda)","Cisco","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"705","cisco systems, inc.","cisco certified devnet professional",0.297192959641748,0.384900514136823,0.138970157861983,"Germanna","cisco certified network professional (ccnp)","Cisco","Information Technology","Non Credit","gccworkforce@germanna.edu"
"706","eta international","wireless communications",0.315797862220751,0.492574379654905,0.188979870681785,"Germanna","cisco certified network associate (ccna) wireless","Cisco","Information Technology","Non Credit","sbrown@germanna.edu"
"707","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Germanna","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","sbrown@germanna.edu"
"708","cisco systems, inc.","cisco certified devnet professional",0.297192959641748,0.384900514136823,0.138970157861983,"Danville","cisco certified network professional (ccnp)","Cisco","Information Technology","Credit","jarnold@dcc.vccs.edu"
"709","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Danville","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","jarnold@dcc.vccs.edu"
"710","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Danville","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","jarnold@dcc.vccs.edu"
"711","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Dabney S. Lancaster","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","sbenke@dslcc.edu"
"712","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.16408768695308,0.169823062767563,0.0338537829043361,"Dabney S. Lancaster","cisco certified entry networking technician (ccent)","Cisco","Information Technology","Credit","sbenke@dslcc.edu"
"713","eta international","wireless communications",0.315797862220751,0.492574379654905,0.188979870681785,"Central Virginia","cisco certified network associate (ccna) wireless","Cisco","Information Technology","Non Credit","workforce@centralvirginia.edu"
"714","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Central Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","laubj@cvcc.vccs.edu"
"715","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Central Virginia","cisco certified network associate (ccna)","Cisco","Information Technology","Non Credit","workforce@centralvirginia.edu"
"716","cisco systems, inc.","cisco certified devnet associate",0.252483781276558,0.439387214074426,0.134776893932455,"Blue Ridge","cisco certified network associate (ccna)","Cisco","Information Technology","Credit","Electronics@brcc.edu"
"717","american society of plumbing engineers","certified plumbing design technician",0.052226288245494,0.111572283874063,0.00707913227280461,"Piedmont Virginia","certified custodial technician","Cleaning Management Institute (CMI)","Architecture and Construction","Non Credit","vpalamountain@pvcc.edu"
"718","national institute for automotive service excellence","master truck equipment specialist",0.249257496576093,0.235369678919085,0.0712743534533872,"Germanna","commercial food equipment service technician","Commercial Food Equipment Service Association","Architecture and Construction","Non Credit","gccworkforce@germanna.edu"
"719","association of boards of certification","certified operator class i",0.156830940712619,0.224779668401391,0.0428275584362525,"John Tyler","forklift operator certification","Commonwealth Environmental Solutions, LLC","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"720","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Tidewater","comptia it fundamentals","CompTIA","Information Technology","Non Credit","erichardson@tcc.edu"
"721","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Northern Virginia","comptia it fundamentals","CompTIA","Information Technology","Non Credit","swood@nvcc.edu"
"722","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Lord Fairfax","comptia linux+ certification","CompTIA","Information Technology","Non Credit","bpence@lfcc.edu"
"723","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Eastern Shore","comptia it fundamentals","CompTIA","Information Technology","Non Credit","shall@es.vccs.edu"
"724","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Western","comptia security+ certification","CompTIA","Information Technology","Non Credit","mhayward@virginiawestern.edu"
"725","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Northern Virginia","comptia linux+ certification","CompTIA","Information Technology","Non Credit","swood@nvcc.edu"
"726","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Western","comptia network+ certification","CompTIA","Information Technology","Non Credit","mhayward@virginiawestern.edu"
"727","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Virginia Western","comptia a+ certification","CompTIA","Information Technology","Non Credit","mhayward@virginiawestern.edu"
"728","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Virginia Western","comptia it fundamentals","CompTIA","Information Technology","Non Credit","mhayward@virginiawestern.edu"
"729","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Lord Fairfax","comptia it fundamentals","CompTIA","Information Technology","Non Credit","jclark@lfcc.edu"
"730","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Highlands","comptia security+ certification","CompTIA","Information Technology","Credit","tlasley@vhcc.edu"
"731","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Highlands","comptia network+ certification","CompTIA","Information Technology","Credit","tlasley@vhcc.edu"
"732","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Piedmont Virginia","comptia server+ certification","CompTIA","Information Technology","Credit","ahastings@pvcc.edu"
"733","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Piedmont Virginia","comptia server+ certification","CompTIA","Information Technology","Non Credit","vpalamountain@pvcc.edu"
"734","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Western","comptia network+ certification","CompTIA","Information Technology","Credit","sshelton@virginiawestern.edu"
"735","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Western","comptia linux+ certification","CompTIA","Information Technology","Credit","sshelton@virginiawestern.edu"
"736","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Virginia Western","comptia security+ certification","CompTIA","Information Technology","Credit","sshelton@virginiawestern.edu"
"737","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Wytheville","comptia a+ certification","CompTIA","Information Technology","Non Credit","wbeck@wcc.vccs.edu"
"738","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Virginia Western","comptia a+ certification","CompTIA","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"739","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Virginia Highlands","comptia a+ certification","CompTIA","Information Technology","Credit","info@vhcc.edu"
"740","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia network+ certification","CompTIA","Information Technology","Credit","info@tcc.edu"
"741","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia linux+ certification","CompTIA","Information Technology","Credit","info@tcc.edu"
"742","computing technology industry association (comptia)","comptia ctt+",0.117023436359079,0.5,0.0710849060693053,"Tidewater","comptia cloud+","CompTIA","Information Technology","Credit","info@tcc.edu"
"743","oracle corporation","oracle weblogic server 12c essentials",0.228884835066665,0.2,0.0556136702445759,"Tidewater","comptia cloud essentials","CompTIA","Information Technology","Credit","info@tcc.edu"
"744","institute for the certification of computing professionals","certified cyber security professional - associate/practitioner",0.222070626602306,0.316276570334306,0.0853282190736444,"Tidewater","comptia advanced security practitioner (casp)","CompTIA","Information Technology","Credit","info@tcc.edu"
"745","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Tidewater","comptia a+ certification","CompTIA","Information Technology","Non Credit","wfdinfo@tcc.edu"
"746","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Tidewater","comptia a+ certification","CompTIA","Information Technology","Credit","info@tcc.edu"
"747","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia server+ certification","CompTIA","Information Technology","Credit","info@tcc.edu"
"748","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia security+ certification","CompTIA","Information Technology","Non Credit","wfdinfo@tcc.edu"
"749","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia security+ certification","CompTIA","Information Technology","Credit","info@tcc.edu"
"750","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Tidewater","comptia network+ certification","CompTIA","Information Technology","Non Credit","wfdinfo@tcc.edu"
"751","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Thomas Nelson","comptia security+ certification","CompTIA","Information Technology","Non Credit","englishsu@tncc.edu"
"752","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Thomas Nelson","comptia network+ certification","CompTIA","Information Technology","Non Credit","englishsu@tncc.edu"
"753","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Thomas Nelson","comptia a+ certification","CompTIA","Information Technology","Non Credit","englishsu@tncc.edu"
"754","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia security+ certification","CompTIA","Information Technology","Credit","workforce@sw.edu"
"755","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia network+ certification","CompTIA","Information Technology","Credit","workforce@sw.edu"
"756","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Southwest Virginia","comptia a+ certification","CompTIA","Information Technology","Credit","workforce@sw.edu"
"757","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia security+ certification","CompTIA","Information Technology","Non Credit","workforce@sw.edu"
"758","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia network+ certification","CompTIA","Information Technology","Non Credit","workforce@sw.edu"
"759","computing technology industry association (comptia)","comptia a+ certification",0.282201262935285,0.803831186057945,0.275586758816134,"Southwest Virginia","comptia a+ certification","CompTIA","Information Technology","Non Credit","workforce@sw.edu"
"760","computing technology industry association (comptia)","comptia it fundamentals",0.347594422637713,0.990099172873206,0.41810565319518,"Southwest Virginia","comptia it fundamentals","CompTIA","Information Technology","Credit and Non - Credit ","workforce@sw.edu"
"761","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia linux+ certification","CompTIA","Information Technology","Credit","workforce@sw.edu"
"762","computing technology industry association (comptia)","comptia ctt+",0.168636420191758,0.5,0.102436780718113,"Southwest Virginia","comptia linux+ certification","CompTIA","Information Technology","Non Credit","workforce@sw.edu"
