family_interview_id-2001,psid_state_of_residence_code-2001,family_composition_change-2001,age-2001,sex-2001,number_of_children_in_fu-2001,1968_family_identifier-2001,marital_status-2001,health_status-2001,race-2001,religion-2001,wtr_donated-2001,wtr_donated_to_health_org-2001,amt_of_health_donations-2001,total_family_income-2001,wealth_wo_equity-2001,wealth_with_equity-2001,sequence_number-2001,relation_to_rp-2001,year-2001,family_interview_id-2003,psid_state_of_residence_code-2003,family_composition_change-2003,1968_family_identifier-2003,age-2003,sex-2003,number_of_children_in_fu-2003,marital_status-2003,health_status-2003,race-2003,religion-2003,wtr_donated-2003,wtr_donated_to_health_org-2003,amt_of_health_donations-2003,total_family_income-2003,wealth_wo_equity-2003,wealth_with_equity-2003,sequence_number-2003,relation_to_rp-2003,year-2003,family_interview_id-2005,psid_state_of_residence_code-2005,family_composition_change-2005,1968_family_identifier-2005,age-2005,sex-2005,number_of_children_in_fu-2005,marital_status-2005,health_status-2005,race-2005,religion-2005,wtr_donated-2005,wtr_donated_to_health_org-2005,amt_of_health_donations-2005,total_family_income-2005,wealth_wo_equity-2005,wealth_with_equity-2005,sequence_number-2005,relation_to_rp-2005,year-2005,family_interview_id-2007,psid_state_of_residence_code-2007,family_composition_change-2007,1968_family_identifier-2007,age-2007,sex-2007,number_of_children_in_fu-2007,marital_status-2007,health_status-2007,race-2007,religion-2007,wtr_donated-2007,wtr_donated_to_health_org-2007,amt_of_health_donations-2007,total_family_income-2007,wealth_wo_equity-2007,wealth_with_equity-2007,sequence_number-2007,relation_to_rp-2007,year-2007,family_interview_id-2009,psid_state_of_residence_code-2009,family_composition_change-2009,1968_family_identifier-2009,age-2009,sex-2009,number_of_children_in_fu-2009,marital_status-2009,health_status-2009,race-2009,religion-2009,wtr_donated-2009,wtr_donated_to_health_org-2009,amt_of_health_donations-2009,total_family_income-2009,wealth_wo_equity-2009,wealth_with_equity-2009,sequence_number-2009,relation_to_rp-2009,year-2009,family_interview_id-2011,psid_state_of_residence_code-2011,family_composition_change-2011,1968_family_identifier-2011,age-2011,sex-2011,number_of_children_in_fu-2011,marital_status-2011,health_status-2011,race-2011,religion-2011,wtr_donated-2011,wtr_donated_to_health_org-2011,amt_of_health_donations-2011,total_family_income-2011,wealth_wo_equity-2011,wealth_with_equity-2011,sequence_number-2011,relation_to_rp-2011,year-2011,family_interview_id-2013,psid_state_of_residence_code-2013,family_composition_change-2013,1968_family_identifier-2013,age-2013,sex-2013,number_of_children_in_fu-2013,marital_status-2013,health_status-2013,race-2013,religion-2013,wtr_donated-2013,wtr_donated_to_health_org-2013,amt_of_health_donations-2013,total_family_income-2013,wealth_wo_equity-2013,wealth_with_equity-2013,sequence_number-2013,relation_to_rp-2013,year-2013,family_interview_id-2015,psid_state_of_residence_code-2015,family_composition_change-2015,1968_family_identifier-2015,age-2015,sex-2015,number_of_children_in_fu-2015,marital_status-2015,health_status-2015,race-2015,religion-2015,wtr_donated-2015,wtr_donated_to_health_org-2015,amt_of_health_donations-2015,total_family_income-2015,wealth_wo_equity-2015,wealth_with_equity-2015,sequence_number-2015,relation_to_rp-2015,year-2015,family_interview_id-2017,psid_state_of_residence_code-2017,family_composition_change-2017,1968_family_identifier-2017,age-2017,sex-2017,number_of_children_in_fu-2017,marital_status-2017,health_status-2017,race-2017,religion-2017,wtr_donated-2017,wtr_donated_to_health_org-2017,amt_of_health_donations-2017,total_family_income-2017,wealth_wo_equity-2017,wealth_with_equity-2017,sequence_number-2017,relation_to_rp-2017,year-2017,family_interview_id-2019,psid_state_of_residence_code-2019,family_composition_change-2019,1968_family_identifier-2019,age-2019,sex-2019,number_of_children_in_fu-2019,marital_status-2019,health_status-2019,race-2019,religion-2019,wtr_donated-2019,wtr_donated_to_health_org-2019,amt_of_health_donations-2019,total_family_income-2019,wealth_wo_equity-2019,wealth_with_equity-2019,sequence_number-2019,relation_to_rp-2019,year-2019,individual_id
1218.0,46.0,0.0,51.0,1.0,2.0,1624.0,1.0,3.0,1.0,8.0,1.0,1.0,200.0,82810.0,36400.0,99400.0,1,10,2001,988.0,46.0,1.0,1624.0,53.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,200.0,97920.0,-8600.0,37400.0,1,10,2003,892.0,46.0,0.0,1624.0,55.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,300.0,99000.0,-18000.0,69000.0,1,10,2005,391.0,46.0,1.0,1624.0,57.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,50.0,96930.0,-40000.0,53000.0,1,10,2007,1040.0,46.0,0.0,1624.0,59.0,1.0,0.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,74746.0,300.0,33300.0,1,10,2009,619.0,46.0,0.0,1624.0,61.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,100656.0,-46000.0,-28000.0,1,10,2011,3393.0,46.0,0.0,1624.0,64.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,68264.0,-55300.0,16700.0,1,10,2013,358.0,46.0,0.0,1624.0,65.0,1.0,0.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,83335.0,-9800.0,90200.0,1,10,2015,1131.0,46.0,0.0,1624.0,67.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,112280.0,-62000.0,63000.0,1,10,2017,3974.0,46.0,0.0,1624.0,69.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,138000.0,8000.0,140000.0,1,10,2019,1624021
2819.0,46.0,0.0,40.0,1.0,2.0,1624.0,1.0,2.0,1.0,8.0,1.0,1.0,360.0,57410.0,-26500.0,104500.0,1,10,2001,2066.0,46.0,0.0,1624.0,42.0,1.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,360.0,103119.0,38001.0,171001.0,1,10,2003,1363.0,46.0,0.0,1624.0,44.0,1.0,2.0,1.0,2.0,1.0,8.0,5.0,0.0,0.0,69345.0,5000.0,220000.0,1,10,2005,2347.0,43.0,0.0,1624.0,46.0,1.0,1.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,126906.0,274000.0,324000.0,1,10,2007,5158.0,16.0,1.0,1624.0,48.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,138920.0,78000.0,278000.0,1,10,2009,714.0,16.0,1.0,1624.0,50.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,149250.0,164000.0,364000.0,1,10,2011,6686.0,16.0,0.0,1624.0,52.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,158024.0,174040.0,374040.0,1,10,2013,4430.0,16.0,1.0,1624.0,54.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,166844.0,348850.0,568850.0,1,10,2015,1772.0,16.0,0.0,1624.0,56.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,142080.0,224200.0,474200.0,1,10,2017,4007.0,16.0,0.0,1624.0,58.0,1.0,0.0,1.0,3.0,1.0,13.0,1.0,5.0,0.0,140800.0,93800.0,267800.0,1,10,2019,1624177
3700.0,19.0,0.0,56.0,2.0,0.0,1627.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,47000.0,86700.0,147700.0,1,10,2001,1108.0,19.0,0.0,1627.0,58.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,13600.0,319800.0,408800.0,1,10,2003,6623.0,19.0,0.0,1627.0,60.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,45700.0,411000.0,564000.0,1,10,2005,3035.0,19.0,1.0,1627.0,62.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,42700.0,619500.0,914500.0,1,10,2007,3643.0,19.0,0.0,1627.0,64.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,45600.0,552000.0,762000.0,1,10,2009,1538.0,19.0,0.0,1627.0,66.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,41600.0,695000.0,985000.0,1,10,2011,1052.0,19.0,0.0,1627.0,68.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,49717.0,367900.0,577900.0,1,10,2013,2399.0,19.0,0.0,1627.0,70.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,100.0,33000.0,554900.0,844900.0,1,10,2015,39.0,19.0,0.0,1627.0,72.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,150.0,43950.0,408500.0,618500.0,1,10,2017,234.0,19.0,0.0,1627.0,74.0,2.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,100.0,36840.0,294000.0,494000.0,1,10,2019,1627002
3583.0,19.0,0.0,36.0,1.0,1.0,1627.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,47000.0,17000.0,27000.0,1,10,2001,1000.0,19.0,0.0,1627.0,38.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,57000.0,77200.0,101200.0,1,10,2003,3500.0,19.0,0.0,1627.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,54020.0,22000.0,67000.0,1,10,2005,3099.0,19.0,1.0,1627.0,42.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,15.0,54500.0,50700.0,178700.0,1,10,2007,4276.0,19.0,0.0,1627.0,44.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,55200.0,57000.0,168000.0,1,10,2009,1222.0,19.0,0.0,1627.0,46.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,45000.0,9200.0,114200.0,1,10,2011,983.0,19.0,0.0,1627.0,48.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,45030.0,207200.0,248200.0,1,10,2013,3009.0,19.0,0.0,1627.0,50.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,52006.0,94000.0,142000.0,1,10,2015,34.0,19.0,0.0,1627.0,52.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,80002.0,26000.0,78000.0,1,10,2017,55.0,19.0,0.0,1627.0,54.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0,71030.0,29500.0,121500.0,1,10,2019,1627170
282.0,19.0,0.0,64.0,1.0,0.0,1628.0,1.0,4.0,1.0,8.0,1.0,1.0,100.0,61200.0,195100.0,229100.0,1,10,2001,2815.0,19.0,0.0,1628.0,66.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,48500.0,11500.0,73500.0,1,10,2003,219.0,19.0,0.0,1628.0,68.0,1.0,0.0,1.0,4.0,1.0,8.0,1.0,1.0,350.0,54000.0,149400.0,279400.0,1,10,2005,876.0,19.0,0.0,1628.0,70.0,1.0,0.0,1.0,4.0,1.0,8.0,1.0,1.0,150.0,31600.0,108400.0,271400.0,1,10,2007,7195.0,19.0,1.0,1628.0,72.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,99998.0,35928.0,10000.0,155000.0,1,10,2009,1150.0,19.0,0.0,1628.0,74.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,61220.0,94000.0,268000.0,1,10,2011,1492.0,19.0,0.0,1628.0,76.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,300.0,58310.0,123000.0,308000.0,1,10,2013,2242.0,19.0,0.0,1628.0,78.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,250.0,65153.0,183000.0,381000.0,1,10,2015,181.0,19.0,0.0,1628.0,80.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,5.0,0.0,66800.0,126000.0,336000.0,1,10,2017,1098.0,19.0,0.0,1628.0,82.0,1.0,0.0,1.0,4.0,1.0,10.0,1.0,1.0,250.0,81150.0,186500.0,416500.0,1,10,2019,1628001
3550.0,19.0,3.0,35.0,2.0,1.0,1628.0,5.0,2.0,1.0,8.0,1.0,1.0,25.0,38436.0,-3052.0,-3052.0,1,10,2001,2999.0,19.0,0.0,1628.0,37.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,42120.0,4000.0,4000.0,1,10,2003,4902.0,19.0,0.0,1628.0,39.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,44258.0,-3600.0,33400.0,1,10,2005,6159.0,19.0,0.0,1628.0,41.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,20.0,52250.0,8500.0,68500.0,1,10,2007,7714.0,19.0,1.0,1628.0,43.0,2.0,0.0,4.0,2.0,1.0,8.0,1.0,5.0,0.0,37000.0,-25000.0,31000.0,1,10,2009,2906.0,19.0,0.0,1628.0,45.0,2.0,0.0,4.0,5.0,1.0,8.0,5.0,0.0,0.0,11400.0,-39950.0,-55864.0,1,10,2011,6318.0,19.0,0.0,1628.0,47.0,2.0,0.0,4.0,4.0,1.0,8.0,5.0,0.0,0.0,1611.0,-32500.0,-74500.0,1,10,2013,3167.0,19.0,0.0,1628.0,49.0,2.0,0.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,2000.0,2300.0,2300.0,1,10,2015,543.0,19.0,0.0,1628.0,51.0,2.0,0.0,4.0,4.0,1.0,8.0,5.0,0.0,0.0,26944.0,-24200.0,-24200.0,1,10,2017,581.0,19.0,0.0,1628.0,53.0,2.0,0.0,4.0,4.0,1.0,10.0,5.0,0.0,0.0,1152.0,-18243.0,-18243.0,1,10,2019,1628005
3547.0,20.0,0.0,41.0,1.0,3.0,1630.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,100800.0,1360000.0,2060000.0,1,10,2001,6968.0,20.0,0.0,1630.0,44.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,127171.0,688000.0,2188000.0,1,10,2003,7141.0,20.0,1.0,1630.0,46.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,167000.0,610000.0,1810000.0,1,10,2005,4107.0,20.0,1.0,1630.0,47.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,185192.0,668000.0,2468000.0,1,10,2007,2680.0,20.0,0.0,1630.0,49.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,204200.0,1285000.0,3085000.0,1,10,2009,5800.0,20.0,0.0,1630.0,52.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,186500.0,525000.0,2525000.0,1,10,2011,4951.0,20.0,1.0,1630.0,53.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,226000.0,3648000.0,5248000.0,1,10,2013,887.0,20.0,0.0,1630.0,55.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,192300.0,2115000.0,3515000.0,1,10,2015,6112.0,20.0,0.0,1630.0,57.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,214068.0,370300.0,536967.0,1,10,2017,6252.0,20.0,0.0,1630.0,59.0,1.0,0.0,1.0,2.0,1.0,16.0,1.0,5.0,0.0,168463.0,2000000.0,2800000.0,1,10,2019,1630005
1644.0,20.0,0.0,44.0,1.0,2.0,1630.0,1.0,2.0,1.0,0.0,1.0,1.0,200.0,713000.0,665000.0,1123500.0,1,10,2001,1684.0,20.0,0.0,1630.0,46.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,253400.0,877000.0,1552000.0,1,10,2003,5503.0,20.0,0.0,1630.0,48.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,500.0,168000.0,1690000.0,2390000.0,1,10,2005,3309.0,20.0,1.0,1630.0,50.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,357200.0,1090000.0,1830000.0,1,10,2007,3781.0,42.0,0.0,1630.0,52.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,200.0,170000.0,1988000.0,2628000.0,1,10,2009,7518.0,42.0,0.0,1630.0,55.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,200.0,150800.0,82000.0,674000.0,1,10,2011,5968.0,20.0,0.0,1630.0,57.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,400.0,226600.0,3158000.0,3668000.0,1,10,2013,3847.0,20.0,1.0,1630.0,58.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,200.0,155000.0,3365000.0,3915000.0,1,10,2015,5213.0,20.0,0.0,1630.0,60.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,500.0,247000.0,3150000.0,3780000.0,1,10,2017,5052.0,20.0,0.0,1630.0,62.0,1.0,0.0,1.0,4.0,1.0,99.0,1.0,1.0,500.0,192820.0,2930000.0,3535000.0,1,10,2019,1630171
2894.0,4.0,0.0,55.0,1.0,2.0,1632.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,296631.0,707543.0,1267399.0,1,10,2001,5839.0,4.0,0.0,1632.0,58.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2000.0,182780.0,980000.0,1573605.0,1,10,2003,5991.0,4.0,0.0,1632.0,59.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,99998.0,315228.0,3061000.0,4430137.0,1,10,2005,6603.0,4.0,0.0,1632.0,62.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2000.0,281580.0,4628000.0,6128000.0,1,10,2007,5125.0,4.0,1.0,1632.0,63.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,99998.0,297081.0,5179000.0,6679000.0,1,10,2009,5099.0,4.0,1.0,1632.0,65.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,99999.0,234495.0,6797000.0,8597000.0,1,10,2011,6980.0,4.0,1.0,1632.0,68.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,99998.0,255649.0,7633000.0,9533000.0,1,10,2013,4194.0,4.0,1.0,1632.0,69.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,8.0,0.0,282300.0,3620000.0,5720000.0,1,10,2015,7559.0,4.0,0.0,1632.0,72.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1500.0,392140.0,8734000.0,11034000.0,1,10,2017,2500.0,4.0,0.0,1632.0,74.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2000.0,274431.0,8806540.0,11206540.0,1,10,2019,1632001
1375.0,12.0,0.0,29.0,1.0,0.0,1633.0,1.0,1.0,9.0,99.0,5.0,0.0,0.0,81320.0,91000.0,91000.0,1,10,2001,3323.0,12.0,0.0,1633.0,31.0,1.0,0.0,1.0,1.0,9.0,99.0,5.0,0.0,0.0,85050.0,54910.0,76481.0,1,10,2003,3284.0,12.0,1.0,1633.0,33.0,1.0,1.0,1.0,1.0,2.0,99.0,1.0,5.0,0.0,93000.0,76000.0,134000.0,1,10,2005,4400.0,12.0,0.0,1633.0,35.0,1.0,1.0,1.0,2.0,2.0,99.0,1.0,5.0,0.0,90000.0,245000.0,300000.0,1,10,2007,1502.0,12.0,0.0,1633.0,37.0,1.0,1.0,1.0,1.0,2.0,99.0,1.0,1.0,100.0,105000.0,25000.0,88000.0,1,10,2009,4780.0,12.0,0.0,1633.0,40.0,1.0,1.0,1.0,1.0,2.0,99.0,1.0,5.0,0.0,77268.0,48000.0,59000.0,1,10,2011,8154.0,12.0,0.0,1633.0,42.0,1.0,1.0,1.0,1.0,2.0,99.0,1.0,1.0,10.0,67876.0,20006.0,26006.0,1,10,2013,7948.0,12.0,0.0,1633.0,44.0,1.0,1.0,1.0,3.0,2.0,99.0,5.0,0.0,0.0,73068.0,145700.0,199700.0,1,10,2015,1154.0,12.0,0.0,1633.0,45.0,1.0,1.0,1.0,2.0,2.0,99.0,1.0,5.0,0.0,112634.0,212600.0,295600.0,1,10,2017,1991.0,12.0,0.0,1633.0,47.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,120374.0,247600.0,362600.0,1,10,2019,1633176
5264.0,21.0,0.0,51.0,1.0,0.0,1634.0,1.0,3.0,1.0,1.0,1.0,1.0,45.0,-33093.0,90000.0,215000.0,1,10,2001,5024.0,21.0,1.0,1634.0,53.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,181350.0,342000.0,437000.0,1,10,2003,7202.0,21.0,1.0,1634.0,55.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,200.0,90492.0,295001.0,345001.0,1,10,2005,307.0,21.0,0.0,1634.0,57.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,101670.0,409300.0,427300.0,1,10,2007,983.0,21.0,0.0,1634.0,59.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,101483.0,37500.0,37500.0,1,10,2009,137.0,21.0,0.0,1634.0,61.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,142175.0,42700.0,78900.0,1,10,2011,107.0,21.0,0.0,1634.0,63.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,101729.0,20425.0,48425.0,1,10,2013,1365.0,21.0,0.0,1634.0,65.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,133788.0,296300.0,354300.0,1,10,2015,1210.0,21.0,0.0,1634.0,67.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,150081.0,16000.0,191000.0,1,10,2017,72.0,21.0,0.0,1634.0,69.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,100.0,148695.0,128412.0,313412.0,1,10,2019,1634003
2273.0,21.0,0.0,53.0,1.0,0.0,1635.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,79527.0,104500.0,254500.0,1,10,2001,2920.0,21.0,0.0,1635.0,55.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,52370.0,173000.0,323000.0,1,10,2003,5085.0,21.0,0.0,1635.0,57.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,60990.0,70200.0,250200.0,1,10,2005,858.0,21.0,0.0,1635.0,58.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,40200.0,1227000.0,1407000.0,1,10,2007,4850.0,21.0,0.0,1635.0,61.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,13700.0,72000.0,252000.0,1,10,2009,614.0,21.0,0.0,1635.0,62.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,25.0,25159.0,53000.0,178000.0,1,10,2011,545.0,21.0,0.0,1635.0,64.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,15625.0,76000.0,280000.0,1,10,2013,1400.0,21.0,0.0,1635.0,66.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,100.0,19920.0,16000.0,216000.0,1,10,2015,552.0,21.0,0.0,1635.0,69.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,350.0,0.0,149000.0,379000.0,1,10,2017,156.0,21.0,0.0,1635.0,70.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,0.0,12700.0,210000.0,440000.0,1,10,2019,1635003
6455.0,20.0,0.0,42.0,1.0,3.0,1644.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,44671.0,77000.0,99000.0,1,10,2001,3085.0,20.0,0.0,1644.0,43.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,50.0,49510.0,39000.0,55000.0,1,10,2003,2171.0,20.0,0.0,1644.0,45.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,75.0,64190.0,288001.0,313712.0,1,10,2005,4215.0,20.0,0.0,1644.0,47.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,100.0,52600.0,148000.0,173143.0,1,10,2007,4555.0,20.0,0.0,1644.0,49.0,1.0,2.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,85600.0,-30700.0,-2700.0,1,10,2009,6033.0,20.0,1.0,1644.0,51.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,64.0,97593.0,-12000.0,77000.0,1,10,2011,4123.0,20.0,1.0,1644.0,53.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,75.0,89356.0,-56806.0,-25388.0,1,10,2013,790.0,20.0,1.0,1644.0,55.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,75.0,105000.0,36000.0,127094.0,1,10,2015,1497.0,20.0,0.0,1644.0,57.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,91866.0,-2000.0,78138.0,1,10,2017,3920.0,20.0,0.0,1644.0,59.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,75.0,102429.0,-143300.0,-41300.0,1,10,2019,1644171
2425.0,27.0,0.0,60.0,1.0,0.0,1645.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,102056.0,1196000.0,1796000.0,1,10,2001,409.0,27.0,0.0,1645.0,62.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,119694.0,1320000.0,1970000.0,1,10,2003,467.0,27.0,0.0,1645.0,64.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,97400.0,1085000.0,2085000.0,1,10,2005,1192.0,27.0,0.0,1645.0,66.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,5.0,0.0,55816.0,1495000.0,2245000.0,1,10,2007,145.0,27.0,0.0,1645.0,68.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,98492.0,1160000.0,1860000.0,1,10,2009,7346.0,27.0,0.0,1645.0,70.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1000.0,97984.0,954000.0,1579000.0,1,10,2011,522.0,27.0,0.0,1645.0,72.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1000.0,104000.0,920000.0,1520000.0,1,10,2013,2520.0,27.0,2.0,1645.0,74.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,2500.0,98324.0,1539909.0,2139909.0,1,10,2015,1064.0,27.0,1.0,1645.0,76.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,350.0,156600.0,875000.0,1525000.0,1,10,2017,326.0,27.0,2.0,1645.0,78.0,1.0,0.0,3.0,2.0,1.0,16.0,1.0,5.0,0.0,120000.0,900000.0,1400000.0,1,10,2019,1645001
