family_interview_id-2001,psid_state_of_residence_code-2001,family_composition_change-2001,age-2001,sex-2001,number_of_children_in_fu-2001,1968_family_identifier-2001,marital_status-2001,health_status-2001,race-2001,religion-2001,wtr_donated-2001,wtr_donated_to_health_org-2001,amt_of_health_donations-2001,weight-2001,total_family_income-2001,wealth_wo_equity-2001,wealth_with_equity-2001,sequence_number-2001,relation_to_rp-2001,year-2001,family_interview_id-2003,psid_state_of_residence_code-2003,family_composition_change-2003,1968_family_identifier-2003,age-2003,sex-2003,number_of_children_in_fu-2003,marital_status-2003,health_status-2003,race-2003,religion-2003,wtr_donated-2003,wtr_donated_to_health_org-2003,amt_of_health_donations-2003,total_family_income-2003,weight-2003,wealth_wo_equity-2003,wealth_with_equity-2003,sequence_number-2003,relation_to_rp-2003,year-2003,family_interview_id-2005,psid_state_of_residence_code-2005,family_composition_change-2005,1968_family_identifier-2005,age-2005,sex-2005,number_of_children_in_fu-2005,marital_status-2005,health_status-2005,race-2005,religion-2005,wtr_donated-2005,wtr_donated_to_health_org-2005,amt_of_health_donations-2005,total_family_income-2005,weight-2005,wealth_wo_equity-2005,wealth_with_equity-2005,sequence_number-2005,relation_to_rp-2005,year-2005,family_interview_id-2007,psid_state_of_residence_code-2007,family_composition_change-2007,1968_family_identifier-2007,age-2007,sex-2007,number_of_children_in_fu-2007,marital_status-2007,health_status-2007,race-2007,religion-2007,wtr_donated-2007,wtr_donated_to_health_org-2007,amt_of_health_donations-2007,total_family_income-2007,weight-2007,wealth_wo_equity-2007,wealth_with_equity-2007,sequence_number-2007,relation_to_rp-2007,year-2007,family_interview_id-2009,psid_state_of_residence_code-2009,family_composition_change-2009,1968_family_identifier-2009,age-2009,sex-2009,number_of_children_in_fu-2009,marital_status-2009,health_status-2009,race-2009,religion-2009,wtr_donated-2009,wtr_donated_to_health_org-2009,amt_of_health_donations-2009,total_family_income-2009,wealth_wo_equity-2009,wealth_with_equity-2009,weight-2009,sequence_number-2009,relation_to_rp-2009,year-2009,family_interview_id-2011,psid_state_of_residence_code-2011,family_composition_change-2011,1968_family_identifier-2011,age-2011,sex-2011,number_of_children_in_fu-2011,marital_status-2011,health_status-2011,race-2011,religion-2011,wtr_donated-2011,wtr_donated_to_health_org-2011,amt_of_health_donations-2011,total_family_income-2011,wealth_wo_equity-2011,wealth_with_equity-2011,weight-2011,sequence_number-2011,relation_to_rp-2011,year-2011,family_interview_id-2013,psid_state_of_residence_code-2013,family_composition_change-2013,1968_family_identifier-2013,age-2013,sex-2013,number_of_children_in_fu-2013,marital_status-2013,health_status-2013,race-2013,religion-2013,wtr_donated-2013,wtr_donated_to_health_org-2013,amt_of_health_donations-2013,total_family_income-2013,wealth_wo_equity-2013,wealth_with_equity-2013,weight-2013,sequence_number-2013,relation_to_rp-2013,year-2013,family_interview_id-2015,psid_state_of_residence_code-2015,family_composition_change-2015,1968_family_identifier-2015,age-2015,sex-2015,number_of_children_in_fu-2015,marital_status-2015,health_status-2015,race-2015,religion-2015,wtr_donated-2015,wtr_donated_to_health_org-2015,amt_of_health_donations-2015,total_family_income-2015,wealth_wo_equity-2015,wealth_with_equity-2015,weight-2015,sequence_number-2015,relation_to_rp-2015,year-2015,family_interview_id-2017,psid_state_of_residence_code-2017,family_composition_change-2017,1968_family_identifier-2017,age-2017,sex-2017,number_of_children_in_fu-2017,marital_status-2017,health_status-2017,race-2017,religion-2017,wtr_donated-2017,wtr_donated_to_health_org-2017,amt_of_health_donations-2017,total_family_income-2017,wealth_wo_equity-2017,wealth_with_equity-2017,weight-2017,sequence_number-2017,relation_to_rp-2017,year-2017,family_interview_id-2019,psid_state_of_residence_code-2019,family_composition_change-2019,1968_family_identifier-2019,age-2019,sex-2019,number_of_children_in_fu-2019,marital_status-2019,health_status-2019,race-2019,religion-2019,wtr_donated-2019,wtr_donated_to_health_org-2019,amt_of_health_donations-2019,total_family_income-2019,wealth_wo_equity-2019,wealth_with_equity-2019,weight-2019,sequence_number-2019,relation_to_rp-2019,year-2019,family_interview_id-2021,psid_state_of_residence_code-2021,family_composition_change-2021,1968_family_identifier-2021,age-2021,sex-2021,number_of_children_in_fu-2021,marital_status-2021,health_status-2021,race-2021,religion-2021,wtr_donated_to_health_org-2021,amt_of_health_donations-2021,total_family_income-2021,wealth_wo_equity-2021,wealth_with_equity-2021,weight-2021,sequence_number-2021,relation_to_rp-2021,year-2021,individual_id,wtr_donated-2021,total_donation_amt-2003,total_donation_amt-2005,total_donation_amt-2007,total_donation_amt-2009,total_donation_amt-2011,total_donation_amt-2013,total_donation_amt-2015,total_donation_amt-2017,total_donation_amt-2019,total_donation_amt-2001,total_donation_amt-2021
7281.0,13.0,5.0,27.0,1.0,2.0,1697.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,6.334,42932.0,-3150.0,-3150.0,1,10,2001,6180.0,13.0,1.0,1697.0,29.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,35040.0,8.068999999999999,5005.0,5005.0,1,10,2003,7386.0,13.0,0.0,1697.0,31.0,1.0,3.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,11200.0,8.068999999999999,-13400.0,-13400.0,1,10,2005,3833.0,13.0,0.0,1697.0,33.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,73000.0,8.376,17000.0,17000.0,1,10,2007,1277.0,13.0,0.0,1697.0,35.0,1.0,3.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,95400.0,25100.0,25100.0,8.376,1,10,2009,4801.0,13.0,1.0,1697.0,37.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,11000.0,-38000.0,-38000.0,9.003,1,10,2011,281.0,13.0,0.0,1697.0,39.0,1.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,8976.0,-42000.0,-42000.0,11.254000000000001,1,10,2013,4957.0,13.0,1.0,1697.0,41.0,1.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,29000.0,-40000.0,-40000.0,12.727,1,10,2015,9557.0,13.0,0.0,1697.0,43.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,21396.0,66700.0,66700.0,16.969,1,10,2017,8381.0,13.0,0.0,1697.0,45.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,10092.0,22600.0,22600.0,18.619,1,10,2019,7164.0,13.0,1.0,1697.0,47.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,40.0,7664.0,84000.0,84000.0,13.965,1,10,2021,1697036,1,50.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
1011.0,13.0,1.0,43.0,1.0,1.0,1698.0,1.0,2.0,1.0,8.0,1.0,1.0,50.0,23.06,38900.0,8800.0,88800.0,1,10,2001,6653.0,13.0,0.0,1698.0,46.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,36300.0,24.291999999999998,35100.0,110100.0,1,10,2003,2461.0,13.0,1.0,1698.0,47.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,33825.0,18.219,1090300.0,1240300.0,1,10,2005,2337.0,13.0,1.0,1698.0,49.0,1.0,0.0,1.0,3.0,1.0,8.0,5.0,0.0,0.0,115357.0,19.022000000000002,1048200.0,1183200.0,1,10,2007,7837.0,13.0,2.0,1698.0,52.0,1.0,0.0,3.0,3.0,1.0,8.0,5.0,0.0,0.0,72000.0,250400.0,331620.0,19.022000000000002,1,10,2009,5536.0,13.0,1.0,1698.0,54.0,1.0,0.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,32000.0,912000.0,1047000.0,54.361999999999995,1,10,2011,988.0,13.0,0.0,1698.0,55.0,1.0,0.0,3.0,2.0,1.0,8.0,1.0,1.0,200.0,62500.0,280000.0,380000.0,54.361999999999995,1,10,2013,345.0,13.0,1.0,1698.0,57.0,1.0,0.0,3.0,3.0,1.0,8.0,1.0,5.0,0.0,35000.0,-2000.0,118000.0,31.701999999999998,1,10,2015,1841.0,13.0,2.0,1698.0,60.0,1.0,0.0,3.0,4.0,1.0,8.0,5.0,0.0,0.0,34640.0,8500.0,158500.0,31.701999999999998,1,10,2017,7393.0,13.0,0.0,1698.0,62.0,1.0,0.0,3.0,3.0,1.0,9.0,1.0,1.0,0.0,89960.0,855000.0,1045000.0,34.575,1,10,2019,5694.0,13.0,0.0,1698.0,63.0,1.0,0.0,3.0,3.0,1.0,9.0,0.0,0.0,84832.0,505000.0,655000.0,34.575,1,10,2021,1698003,5,750.0,500.0,0.0,0.0,2200.0,1900.0,1740.0,0.0,0.0,250.0,0.0
5244.0,2.0,0.0,42.0,2.0,2.0,1700.0,4.0,2.0,1.0,8.0,1.0,1.0,100.0,28.664,51300.0,300.0,300.0,1,10,2001,3955.0,2.0,1.0,1700.0,44.0,2.0,1.0,4.0,3.0,1.0,8.0,5.0,0.0,0.0,68160.0,31.813000000000002,25600.0,25600.0,1,10,2003,250.0,13.0,1.0,1700.0,46.0,2.0,1.0,4.0,4.0,1.0,8.0,1.0,5.0,0.0,49928.0,23.63,24600.0,29600.0,1,10,2005,3738.0,13.0,1.0,1700.0,48.0,2.0,0.0,4.0,3.0,1.0,8.0,1.0,5.0,0.0,23000.0,24.695999999999998,2400.0,2400.0,1,10,2007,947.0,13.0,0.0,1700.0,50.0,2.0,0.0,4.0,4.0,1.0,8.0,1.0,5.0,0.0,25000.0,4600.0,4600.0,48.7,1,10,2009,4115.0,13.0,1.0,1700.0,52.0,2.0,0.0,4.0,4.0,1.0,8.0,1.0,5.0,0.0,25000.0,8110.0,8110.0,51.005,1,10,2011,1060.0,13.0,1.0,1700.0,54.0,2.0,0.0,4.0,4.0,1.0,8.0,1.0,5.0,0.0,32721.0,4800.0,4800.0,51.005,1,10,2013,2073.0,13.0,0.0,1700.0,56.0,2.0,0.0,4.0,4.0,1.0,8.0,1.0,5.0,0.0,27000.0,2500.0,2500.0,56.91,1,10,2015,5402.0,13.0,0.0,1700.0,58.0,2.0,0.0,4.0,4.0,1.0,8.0,5.0,0.0,0.0,31000.0,-2800.0,-2800.0,56.91,1,10,2017,6199.0,13.0,0.0,1700.0,60.0,2.0,0.0,4.0,4.0,1.0,6.0,1.0,5.0,0.0,28240.0,-4000.0,-4000.0,61.343999999999994,1,10,2019,2480.0,13.0,0.0,1700.0,62.0,2.0,0.0,4.0,3.0,1.0,6.0,0.0,0.0,18020.0,2500.0,2500.0,61.343999999999994,1,10,2021,1700005,5,0.0,100.0,300.0,300.0,200.0,420.0,100.0,0.0,50.0,200.0,0.0
2480.0,2.0,0.0,39.0,2.0,0.0,1700.0,2.0,4.0,1.0,8.0,1.0,5.0,0.0,22.848000000000003,30800.0,858000.0,1107792.0,1,10,2001,3188.0,2.0,0.0,1700.0,41.0,2.0,0.0,2.0,4.0,1.0,8.0,1.0,5.0,0.0,32400.0,23.595,200000.0,449792.0,1,10,2003,1058.0,2.0,0.0,1700.0,43.0,2.0,0.0,2.0,3.0,1.0,8.0,1.0,1.0,1000.0,328400.0,23.595,654000.0,1014000.0,1,10,2005,5234.0,2.0,1.0,1700.0,46.0,2.0,0.0,2.0,4.0,1.0,8.0,1.0,5.0,0.0,-19680.0,24.611,167000.0,228000.0,1,10,2007,3345.0,2.0,0.0,1700.0,47.0,2.0,0.0,2.0,4.0,1.0,8.0,1.0,1.0,100.0,7000.0,101200.0,101200.0,49.221000000000004,1,10,2009,4672.0,2.0,1.0,1700.0,50.0,2.0,0.0,2.0,3.0,1.0,8.0,1.0,1.0,75.0,186.0,4429800.0,4673800.0,26.177,1,10,2011,6537.0,13.0,1.0,1700.0,52.0,2.0,0.0,2.0,4.0,1.0,8.0,1.0,1.0,100.0,9728.0,31000.0,21200.0,26.177,1,10,2013,3646.0,13.0,1.0,1700.0,53.0,2.0,0.0,2.0,3.0,1.0,8.0,1.0,5.0,0.0,269146.0,502000.0,514000.0,29.265,1,10,2015,5928.0,13.0,2.0,1700.0,56.0,2.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,500.0,91823.0,190000.0,295000.0,29.265,1,10,2017,7919.0,13.0,0.0,1700.0,58.0,2.0,0.0,1.0,4.0,1.0,99.0,1.0,1.0,50.0,334700.0,227000.0,347000.0,32.208,1,10,2019,6847.0,13.0,0.0,1700.0,60.0,2.0,0.0,1.0,4.0,1.0,99.0,1.0,150.0,130028.0,213000.0,343000.0,32.208,1,10,2021,1700006,1,800.0,1450.0,1190.0,775.0,2475.0,2650.0,3650.0,8075.0,2150.0,300.0,3450.0
2964.0,13.0,0.0,26.0,1.0,2.0,1700.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,11.934000000000001,31000.0,515.0,5515.0,1,10,2001,4402.0,13.0,2.0,1700.0,28.0,1.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,12000.0,21.883000000000003,-9998.0,-9998.0,1,10,2003,1465.0,13.0,1.0,1700.0,30.0,1.0,4.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,46000.0,4.2219999999999995,7500.0,37500.0,1,10,2005,7026.0,13.0,1.0,1700.0,33.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,5.0,0.0,46257.0,4.38,3000.0,4500.0,1,10,2007,5763.0,13.0,0.0,1700.0,34.0,1.0,0.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,17000.0,0.0,0.0,26.281,1,10,2009,7957.0,13.0,0.0,1700.0,37.0,1.0,0.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,23000.0,650.0,650.0,27.56,1,10,2011,7672.0,13.0,2.0,1700.0,39.0,1.0,1.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,45000.0,505.0,505.0,13.913,1,10,2013,1641.0,13.0,0.0,1700.0,40.0,1.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,85600.0,4000.0,4000.0,15.956,1,10,2015,6443.0,13.0,1.0,1700.0,42.0,1.0,0.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,48000.0,-2200.0,-2200.0,15.482999999999999,1,10,2017,8919.0,13.0,1.0,1700.0,45.0,1.0,0.0,1.0,3.0,1.0,3.0,5.0,0.0,0.0,123700.0,-1985.0,-1985.0,11.548,1,10,2019,7311.0,13.0,1.0,1700.0,47.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,17850.0,0.0,0.0,11.548,1,10,2021,1700031,5,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187.0,27.0,5.0,20.0,2.0,0.0,1700.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,22.122,20000.0,-2500.0,-2500.0,1,10,2001,509.0,27.0,0.0,1700.0,22.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,22000.0,23.285999999999998,-4500.0,-4500.0,1,10,2003,349.0,27.0,0.0,1700.0,24.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,45000.0,23.285999999999998,20000.0,20000.0,1,10,2005,8193.0,27.0,1.0,1700.0,26.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,45000.0,12.151,210000.0,260000.0,1,10,2007,5270.0,27.0,0.0,1700.0,28.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,102000.0,17400.0,57400.0,12.151,1,10,2009,3528.0,27.0,0.0,1700.0,30.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,10.0,91639.0,51200.0,21200.0,12.857000000000001,1,10,2011,8110.0,27.0,1.0,1700.0,32.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,88466.0,22000.0,22000.0,8.571,1,10,2013,5180.0,27.0,0.0,1700.0,34.0,2.0,0.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,97000.0,14000.0,14000.0,14.081,1,10,2015,6593.0,27.0,1.0,1700.0,36.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,90000.0,3500.0,3500.0,14.081,1,10,2017,8003.0,27.0,0.0,1700.0,38.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,74000.0,-3000.0,-3000.0,32.244,1,10,2019,7551.0,27.0,0.0,1700.0,40.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,74955.0,-3700.0,-3700.0,32.244,1,10,2021,1700035,5,0.0,200.0,0.0,0.0,270.0,200.0,0.0,100.0,0.0,0.0,0.0
3134.0,42.0,0.0,39.0,2.0,1.0,1701.0,2.0,1.0,1.0,8.0,5.0,0.0,0.0,37.99,46526.0,-91300.0,-91300.0,1,10,2001,637.0,42.0,0.0,1701.0,41.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,30.0,53477.0,39.788000000000004,-82000.0,-76000.0,1,10,2003,6762.0,42.0,0.0,1701.0,43.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,62999.0,39.788000000000004,-140500.0,-136500.0,1,10,2005,7033.0,42.0,0.0,1701.0,45.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,62900.0,42.255,-197800.0,-177800.0,1,10,2007,5374.0,42.0,0.0,1701.0,47.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,114200.0,-152700.0,-142700.0,42.256,1,10,2009,5072.0,42.0,0.0,1701.0,49.0,2.0,0.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,65672.0,-267300.0,-244300.0,45.756,1,10,2011,2848.0,42.0,1.0,1701.0,51.0,2.0,0.0,2.0,1.0,1.0,8.0,1.0,5.0,0.0,96618.0,-150000.0,-136000.0,45.756,1,10,2013,6590.0,42.0,0.0,1701.0,53.0,2.0,0.0,2.0,2.0,1.0,8.0,5.0,0.0,0.0,90000.0,-169000.0,-106000.0,68.053,1,10,2015,6152.0,42.0,0.0,1701.0,55.0,2.0,0.0,2.0,2.0,1.0,8.0,1.0,5.0,0.0,96009.0,-148000.0,-100000.0,68.053,1,10,2017,5778.0,42.0,0.0,1701.0,57.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,99700.0,-283500.0,-229500.0,74.221,1,10,2019,4315.0,42.0,0.0,1701.0,59.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,-3000.0,-458000.0,-304000.0,74.221,1,10,2021,1701003,5,390.0,410.0,525.0,250.0,0.0,200.0,0.0,690.0,0.0,0.0,0.0
4487.0,3.0,2.0,36.0,1.0,0.0,1701.0,5.0,2.0,1.0,8.0,1.0,5.0,0.0,11.434000000000001,61073.0,7000.0,13000.0,1,10,2001,2233.0,3.0,0.0,1701.0,38.0,1.0,0.0,4.0,2.0,1.0,8.0,5.0,0.0,0.0,73641.0,48.277,84000.0,119000.0,1,10,2003,2644.0,3.0,2.0,1701.0,40.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,109000.0,24.138,170000.0,232000.0,1,10,2005,6559.0,3.0,0.0,1701.0,42.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,108000.0,25.820999999999998,106000.0,243000.0,1,10,2007,1930.0,3.0,0.0,1701.0,44.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,111194.0,172500.0,363480.0,25.820999999999998,1,10,2009,4031.0,3.0,0.0,1701.0,46.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,5.0,0.0,100000.0,120000.0,320000.0,28.303,1,10,2011,8732.0,3.0,0.0,1701.0,48.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,108100.0,70000.0,200000.0,28.303,1,10,2013,1825.0,3.0,0.0,1701.0,50.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,96000.0,117000.0,215000.0,31.921,1,10,2015,6275.0,3.0,0.0,1701.0,52.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,95100.0,285000.0,435000.0,31.921,1,10,2017,9135.0,3.0,0.0,1701.0,55.0,1.0,0.0,1.0,2.0,1.0,31.0,1.0,5.0,0.0,159100.0,335000.0,485000.0,36.069,1,10,2019,2542.0,3.0,0.0,1701.0,56.0,1.0,0.0,1.0,2.0,1.0,31.0,0.0,0.0,183150.0,415000.0,595000.0,36.069,1,10,2021,1701005,5,0.0,500.0,600.0,2200.0,3000.0,2500.0,1500.0,2500.0,2000.0,0.0,200.0
3328.0,13.0,0.0,31.0,1.0,2.0,1701.0,1.0,2.0,1.0,99.0,1.0,5.0,0.0,26.596999999999998,66000.0,4000.0,19000.0,1,10,2001,1319.0,13.0,0.0,1701.0,33.0,1.0,2.0,1.0,2.0,1.0,99.0,1.0,5.0,0.0,51720.0,28.066,4500.0,24500.0,1,10,2003,1524.0,13.0,0.0,1701.0,35.0,1.0,2.0,1.0,2.0,1.0,99.0,1.0,5.0,0.0,77000.0,28.066,10000.0,35000.0,1,10,2005,6729.0,13.0,0.0,1701.0,37.0,1.0,2.0,1.0,2.0,1.0,99.0,1.0,5.0,0.0,69500.0,29.18,1500.0,21500.0,1,10,2007,3851.0,13.0,0.0,1701.0,39.0,1.0,2.0,1.0,3.0,1.0,99.0,1.0,5.0,0.0,100000.0,-9000.0,-6000.0,29.18,1,10,2009,6557.0,13.0,0.0,1701.0,41.0,1.0,2.0,1.0,2.0,1.0,99.0,1.0,5.0,0.0,98000.0,-23000.0,7000.0,31.307,1,10,2011,4934.0,13.0,1.0,1701.0,43.0,1.0,1.0,1.0,3.0,1.0,99.0,5.0,0.0,0.0,99020.0,-54000.0,-54000.0,31.307,1,10,2013,5540.0,13.0,0.0,1701.0,45.0,1.0,0.0,1.0,3.0,1.0,99.0,5.0,0.0,0.0,99600.0,-246000.0,-246000.0,34.946,1,10,2015,7004.0,13.0,1.0,1701.0,47.0,1.0,0.0,1.0,3.0,1.0,99.0,5.0,0.0,0.0,100000.0,-320000.0,-320000.0,34.946,1,10,2017,6459.0,13.0,0.0,1701.0,49.0,1.0,0.0,1.0,3.0,1.0,15.0,5.0,0.0,0.0,124002.0,-499500.0,-499500.0,39.439,1,10,2019,4507.0,13.0,0.0,1701.0,51.0,1.0,0.0,1.0,3.0,1.0,15.0,0.0,0.0,165000.0,-349990.0,-349990.0,39.768,1,10,2021,1701030,5,300.0,1000.0,1000.0,700.0,500.0,0.0,0.0,0.0,0.0,100.0,0.0
2049.0,32.0,0.0,42.0,1.0,0.0,1709.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,14.613,89700.0,290100.0,322100.0,1,10,2001,947.0,32.0,0.0,1709.0,44.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,250.0,180300.0,15.374,-62000.0,-17000.0,1,10,2003,1064.0,32.0,1.0,1709.0,46.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,73006.0,15.374,92000.0,117000.0,1,10,2005,2325.0,32.0,0.0,1709.0,48.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,173700.0,24.685,1228000.0,1328000.0,1,10,2007,3253.0,32.0,0.0,1709.0,50.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,225600.0,237000.0,250000.0,24.685,1,10,2009,3612.0,32.0,1.0,1709.0,52.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,171700.0,745000.0,780000.0,36.084,1,10,2011,110.0,32.0,1.0,1709.0,54.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,223000.0,648500.0,706500.0,27.064,1,10,2013,981.0,32.0,0.0,1709.0,56.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,217340.0,435000.0,500000.0,30.72,1,10,2015,5566.0,32.0,0.0,1709.0,58.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,168224.0,755000.0,851200.0,30.72,1,10,2017,3144.0,32.0,2.0,1709.0,60.0,1.0,0.0,3.0,3.0,1.0,12.0,1.0,1.0,1000.0,240600.0,2024000.0,2212000.0,34.711,1,10,2019,738.0,32.0,2.0,1709.0,62.0,1.0,0.0,1.0,4.0,1.0,12.0,0.0,0.0,344113.0,2165000.0,2415000.0,34.711999999999996,1,10,2021,1709003,1,6550.0,7000.0,2500.0,5200.0,1150.0,6200.0,1600.0,5000.0,3500.0,1100.0,14000.0
3131.0,32.0,0.0,37.0,1.0,0.0,1709.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,16.715999999999998,94040.0,33500.0,41500.0,1,10,2001,2207.0,32.0,1.0,1709.0,39.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,139005.0,23.393,133000.0,223000.0,1,10,2003,891.0,32.0,0.0,1709.0,41.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,100900.0,23.393,293000.0,473000.0,1,10,2005,2418.0,32.0,1.0,1709.0,43.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,5.0,0.0,112510.0,18.893,148000.0,258000.0,1,10,2007,3444.0,32.0,0.0,1709.0,45.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,88630.0,82350.0,302350.0,18.894000000000002,1,10,2009,6338.0,32.0,0.0,1709.0,47.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,100.0,127229.0,290500.0,380500.0,20.723000000000003,1,10,2011,3137.0,32.0,0.0,1709.0,49.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,1.0,120.0,147673.0,331195.0,391195.0,20.723000000000003,1,10,2013,654.0,32.0,0.0,1709.0,51.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0,1.0,50.0,149130.0,346661.0,425427.0,23.375,1,10,2015,6882.0,32.0,0.0,1709.0,53.0,1.0,0.0,1.0,3.0,1.0,8.0,1.0,5.0,0.0,233171.0,435990.0,557152.0,23.375999999999998,1,10,2017,3171.0,32.0,0.0,1709.0,55.0,1.0,0.0,1.0,3.0,1.0,14.0,1.0,5.0,0.0,229938.0,616300.0,778350.0,26.413,1,10,2019,887.0,32.0,0.0,1709.0,57.0,1.0,0.0,1.0,3.0,1.0,14.0,0.0,0.0,202380.0,1223000.0,1273000.0,26.413,1,10,2021,1709004,5,3000.0,1400.0,1690.0,5540.0,3370.0,2900.0,2770.0,3565.0,5565.0,740.0,6150.0
